stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,27.277,2.023,0.000,0,9,2236591976.478,479537815.483,76
refined,62.467,2.023,0.000,0,9,2236591976.478,238161628.046,76
