stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.742,"[-1.388, -0.096]",0.646,-2.292,0.025
norefined,c,-5.279,"[-9.475, -1.083]",4.196,-2.511,0.014
norefined,s,-3.547,"[-6.212, -0.882]",2.665,-2.656,0.010
norefined,k0,-0.537,"[-1.742, 0.667]",1.205,-0.890,0.377
norefined,k1,-0.295,"[-1.239, 0.648]",0.944,-0.625,0.534
norefined,k2,-1.168,"[-3.222, 0.887]",2.054,-1.135,0.261
norefined,k3,0.828,"[-0.579, 2.234]",1.406,1.175,0.244
norefined,k4,0.110,"[-0.602, 0.822]",0.712,0.307,0.760
norefined,k5,0.742,"[-0.434, 1.918]",1.176,1.259,0.212
refined,tt,-1.134,"[-1.703, -0.565]",0.569,-3.979,0.000
refined,c,-6.778,"[-10.069, -3.488]",3.290,-4.112,0.000
refined,s,-3.571,"[-5.345, -1.797]",1.774,-4.019,0.000
refined,k0,0.681,"[-0.419, 1.782]",1.101,1.235,0.221
refined,k1,0.244,"[-0.516, 1.004]",0.760,0.641,0.524
refined,k2,0.079,"[-1.168, 1.325]",1.246,0.126,0.900
refined,k3,0.220,"[-0.738, 1.178]",0.958,0.459,0.647
refined,k4,-0.321,"[-0.843, 0.2]",0.522,-1.229,0.223
refined,k5,0.321,"[-0.534, 1.175]",0.854,0.749,0.456
