stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.051,-6.006,-4.602,-1.369,1.054,1.247,0.648,0.104,1.959,1603861761.848,0.175
norefined,2,-1.305,-6.164,-4.486,-1.439,0.836,1.098,0.534,-0.026,1.753,1191373524.919,0.212
norefined,3,-1.490,-6.351,-4.294,-1.515,0.591,0.930,0.430,-0.062,1.559,955330381.898,0.235
norefined,4,-1.434,-6.574,-4.055,-1.579,0.339,0.742,0.349,0.002,1.397,786292205.974,0.218
norefined,5,-1.362,-6.775,-3.843,-1.607,0.091,0.557,0.292,0.140,1.195,672404348.422,0.201
norefined,6,-1.401,-6.927,-3.687,-1.568,-0.131,0.400,0.285,0.355,0.913,606219931.924,0.202
norefined,7,-0.990,-7.072,-3.646,-1.501,-0.219,0.373,0.352,0.473,0.749,662359105.360,0.140
norefined,8,-1.469,-7.046,-3.592,-1.477,-0.256,0.352,0.348,0.537,0.643,594348515.575,0.208
norefined,9,-0.982,-7.144,-3.609,-1.472,-0.277,0.369,0.384,0.544,0.615,642991370.663,0.137
norefined,10,-1.463,-7.117,-3.554,-1.448,-0.303,0.351,0.382,0.599,0.515,585151393.490,0.206
refined,11,-1.463,-7.117,-3.554,-1.448,-0.303,0.351,0.382,0.599,0.515,585151393.490,0.206
refined,12,-1.596,-9.727,-4.398,-2.434,-0.115,1.363,0.860,1.065,-0.812,502984622.143,0.164
refined,13,-1.810,-11.724,-5.373,-2.644,0.115,1.463,1.553,0.931,-1.724,486200110.123,0.154
refined,14,-1.919,-12.951,-5.911,-2.871,0.532,1.330,1.770,0.901,-2.080,482669105.221,0.148
refined,15,-2.063,-14.038,-6.414,-3.138,0.811,1.355,1.861,0.947,-2.287,481570376.316,0.147
refined,16,-2.147,-14.702,-6.705,-3.273,1.005,1.317,1.946,0.938,-2.422,481065233.184,0.146
refined,17,-2.226,-15.281,-6.958,-3.398,1.167,1.300,1.992,0.945,-2.515,480748691.389,0.146
refined,18,-2.295,-15.821,-7.190,-3.509,1.316,1.273,2.054,0.943,-2.612,480495123.283,0.145
refined,19,-2.368,-16.381,-7.429,-3.630,1.478,1.254,2.091,0.958,-2.700,480240454.181,0.145
refined,20,-2.450,-17.039,-7.707,-3.774,1.661,1.234,2.145,0.977,-2.816,479929994.508,0.144
