attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.853,"[-1.154, -0.553]",0.300,-4.730,0.000,5.607,ngd,65,174316094.935,0.140,-1.000,0.147,0,0,fn
c,-4.523,"[-5.923, -3.123]",1.400,-5.382,0.000,5.607,ngd,65,174316094.935,0.140,-6.000,1.477,0,0,fn
s,-2.294,"[-3.106, -1.482]",0.812,-4.708,0.000,5.607,ngd,65,174316094.935,0.140,-3.000,0.706,0,0,fn
vot,0.189,,,,,5.607,ngd,65,174316094.935,0.140,0.167,0.022,0,0,fn
tt,-2.539,"[-6.042, 0.964]",3.503,-1.208,0.231,6.032,lm,65,2574351414.686,0.537,-1.000,-1.539,1,0,fn
c,-4.068,"[-9.747, 1.612]",5.680,-1.193,0.237,6.032,lm,65,2574351414.686,0.537,-6.000,1.932,1,0,fn
s,-1.199,"[-3.498, 1.1]",2.299,-0.869,0.388,6.032,lm,65,2574351414.686,0.537,-3.000,1.801,1,0,fn
vot,0.624,,,,,6.032,lm,65,2574351414.686,0.537,0.167,0.458,0,0,fn
tt,-1.031,"[-1.403, -0.658]",0.373,-4.604,0.000,11.525,ngd+lm,65,163359207.382,0.135,-1.000,-0.031,0,0,fn
c,-5.762,"[-7.636, -3.888]",1.874,-5.122,0.000,11.525,ngd+lm,65,163359207.382,0.135,-6.000,0.238,0,0,fn
s,-3.006,"[-4.08, -1.931]",1.075,-4.659,0.000,11.525,ngd+lm,65,163359207.382,0.135,-3.000,-0.006,0,0,fn
vot,0.179,,,,,11.525,ngd+lm,65,163359207.382,0.135,0.167,0.012,0,0,fn
