stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,53.066,1.727,0.000,76,0,9,2931134603.865,360608101.749
refined,115.397,1.727,0.000,76,0,9,2931134603.865,177633123.601
