stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.979,"[-1.528, -0.43]",0.549,-3.560,0.001
norefined,c,-7.240,"[-11.106, -3.375]",3.865,-3.739,0.000
norefined,s,-3.909,"[-5.981, -1.836]",2.072,-3.765,0.000
norefined,k0,0.863,"[-0.526, 2.252]",1.389,1.240,0.219
norefined,k1,0.065,"[-0.804, 0.934]",0.869,0.150,0.882
norefined,k2,-0.246,"[-1.162, 0.67]",0.916,-0.535,0.594
norefined,k3,-0.211,"[-1.021, 0.599]",0.810,-0.521,0.604
norefined,k4,-1.102,"[-2.595, 0.391]",1.493,-1.474,0.145
norefined,k5,0.557,"[-0.422, 1.537]",0.980,1.135,0.260
refined,tt,-1.204,"[-1.76, -0.648]",0.556,-4.321,0.000
refined,c,-6.958,"[-10.022, -3.893]",3.065,-4.531,0.000
refined,s,-3.573,"[-5.116, -2.03]",1.543,-4.623,0.000
refined,k0,0.220,"[-0.737, 1.176]",0.956,0.458,0.648
refined,k1,0.144,"[-0.682, 0.97]",0.826,0.348,0.729
refined,k2,-0.355,"[-1.193, 0.483]",0.838,-0.845,0.401
refined,k3,-0.437,"[-1.164, 0.29]",0.727,-1.199,0.235
refined,k4,-0.120,"[-1.056, 0.817]",0.936,-0.255,0.799
refined,k5,-0.144,"[-0.986, 0.698]",0.842,-0.341,0.734
