stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,74.114,2.023,0.000,0,9,4085467862.958,372912632.485,76
refined,83.261,2.023,0.000,0,9,4085467862.958,335304826.396,76
