stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,41.659,2.023,0.000,0,9,2485716468.351,376851874.253,76
refined,65.817,2.023,0.000,0,9,2485716468.351,252584665.878,76
