stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,63.798,2.023,0.000,0,9,4394826076.296,459233445.473,76
refined,73.864,2.023,0.000,0,9,4394826076.296,402381061.628,76
