stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,101.076,2.023,0.000,0,9,3451517891.897,236773173.852,76
refined,191.617,2.023,0.000,0,9,3451517891.897,129079135.037,76
