stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.057,"[-1.944, -0.17]",0.887,-2.378,0.020
norefined,c,-7.696,"[-13.834, -1.557]",6.139,-2.502,0.015
norefined,s,-4.086,"[-7.676, -0.497]",3.590,-2.272,0.026
norefined,k0,0.645,"[-0.958, 2.249]",1.603,0.803,0.425
norefined,k1,-0.145,"[-1.766, 1.477]",1.621,-0.178,0.859
norefined,k2,0.447,"[-0.879, 1.772]",1.325,0.673,0.503
norefined,k3,0.052,"[-1.926, 2.03]",1.978,0.052,0.959
norefined,k4,-0.099,"[-1.563, 1.365]",1.464,-0.135,0.893
norefined,k5,0.190,"[-0.958, 1.337]",1.147,0.330,0.743
refined,tt,-0.572,"[-0.832, -0.311]",0.261,-4.375,0.000
refined,c,-4.493,"[-6.331, -2.655]",1.838,-4.879,0.000
refined,s,-1.724,"[-2.611, -0.836]",0.887,-3.877,0.000
refined,k0,0.519,"[-0.074, 1.112]",0.593,1.747,0.085
refined,k1,-0.003,"[-0.702, 0.696]",0.699,-0.007,0.994
refined,k2,-0.391,"[-0.979, 0.196]",0.588,-1.329,0.188
refined,k3,-0.203,"[-1.016, 0.609]",0.812,-0.500,0.619
refined,k4,0.665,"[0.036, 1.294]",0.629,2.110,0.039
refined,k5,0.053,"[-0.493, 0.599]",0.546,0.193,0.847
