stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.425,"[-3.19, 0.34]",1.765,-1.611,0.112
norefined,c,-7.539,"[-16.084, 1.007]",8.546,-1.761,0.083
norefined,s,-4.145,"[-9.64, 1.351]",5.496,-1.505,0.137
norefined,k0,0.906,"[-0.886, 2.698]",1.792,1.009,0.317
norefined,k1,-0.217,"[-2.478, 2.044]",2.261,-0.192,0.849
norefined,k2,0.519,"[-1.731, 2.768]",2.249,0.460,0.647
norefined,k3,0.242,"[-2.131, 2.615]",2.373,0.204,0.839
norefined,k4,0.030,"[-1.86, 1.921]",1.891,0.032,0.974
norefined,k5,0.533,"[-1.868, 2.933]",2.401,0.443,0.659
refined,tt,-1.425,"[-3.19, 0.34]",1.765,-1.611,0.112
refined,c,-7.539,"[-16.084, 1.007]",8.546,-1.761,0.083
refined,s,-4.145,"[-9.64, 1.351]",5.496,-1.505,0.137
refined,k0,0.906,"[-0.886, 2.698]",1.792,1.009,0.317
refined,k1,-0.217,"[-2.478, 2.044]",2.261,-0.192,0.849
refined,k2,0.519,"[-1.731, 2.768]",2.249,0.460,0.647
refined,k3,0.242,"[-2.131, 2.615]",2.373,0.204,0.839
refined,k4,0.030,"[-1.86, 1.921]",1.891,0.032,0.974
refined,k5,0.533,"[-1.868, 2.933]",2.401,0.443,0.659
