attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.425,"[-3.19, 0.34]",1.765,-1.611,0.112,87,0.800,954235360.863,0.251,-1.000,-0.425,1,0,fn
c,-7.539,"[-16.084, 1.007]",8.546,-1.761,0.083,87,0.800,954235360.863,0.251,-6.000,-1.539,0,0,fn
s,-4.145,"[-9.64, 1.351]",5.496,-1.505,0.137,87,0.800,954235360.863,0.251,-3.000,-1.145,1,0,fn
k0,0.906,"[-0.886, 2.698]",1.792,1.009,0.317,87,0.800,954235360.863,0.251,0.000,0.906,0,0,fp
k1,-0.217,"[-2.478, 2.044]",2.261,-0.192,0.849,87,0.800,954235360.863,0.251,0.000,-0.217,0,0,fp
k2,0.519,"[-1.731, 2.768]",2.249,0.460,0.647,87,0.800,954235360.863,0.251,0.000,0.519,0,0,fp
k3,0.242,"[-2.131, 2.615]",2.373,0.204,0.839,87,0.800,954235360.863,0.251,0.000,0.242,0,0,fp
k4,0.030,"[-1.86, 1.921]",1.891,0.032,0.974,87,0.800,954235360.863,0.251,0.000,0.030,0,0,fp
k5,0.533,"[-1.868, 2.933]",2.401,0.443,0.659,87,0.800,954235360.863,0.251,0.000,0.533,0,0,fp
vot,0.189,,,,,87,0.800,954235360.863,0.251,0.167,0.022,0,0,fn
tt,-0.572,"[-0.832, -0.311]",0.261,-4.375,0.000,87,0.900,252584665.876,0.144,-1.000,0.428,0,0,fn
c,-4.493,"[-6.331, -2.655]",1.838,-4.879,0.000,87,0.900,252584665.876,0.144,-6.000,1.507,0,0,fn
s,-1.724,"[-2.611, -0.836]",0.887,-3.877,0.000,87,0.900,252584665.876,0.144,-3.000,1.276,0,0,fn
k0,0.519,"[-0.074, 1.112]",0.593,1.747,0.085,87,0.900,252584665.876,0.144,0.000,0.519,0,1,fp
k1,-0.003,"[-0.702, 0.696]",0.699,-0.007,0.994,87,0.900,252584665.876,0.144,0.000,-0.003,0,0,fp
k2,-0.391,"[-0.979, 0.196]",0.588,-1.329,0.188,87,0.900,252584665.876,0.144,0.000,-0.391,0,0,fp
k3,-0.203,"[-1.016, 0.609]",0.812,-0.500,0.619,87,0.900,252584665.876,0.144,0.000,-0.203,0,0,fp
k4,0.665,"[0.036, 1.294]",0.629,2.110,0.039,87,0.900,252584665.876,0.144,0.000,0.665,0,1,fp
k5,0.053,"[-0.493, 0.599]",0.546,0.193,0.847,87,0.900,252584665.876,0.144,0.000,0.053,0,0,fp
vot,0.127,,,,,87,0.900,252584665.876,0.144,0.167,-0.039,0,0,fn
tt,-0.968,"[-1.368, -0.569]",0.400,-4.837,0.000,87,1.100,129079135.038,0.126,-1.000,0.032,0,0,fn
c,-4.984,"[-6.947, -3.021]",1.963,-5.068,0.000,87,1.100,129079135.038,0.126,-6.000,1.016,0,0,fn
s,-3.075,"[-4.325, -1.824]",1.250,-4.909,0.000,87,1.100,129079135.038,0.126,-3.000,-0.075,0,0,fn
k0,-0.448,"[-1.177, 0.282]",0.730,-1.224,0.225,87,1.100,129079135.038,0.126,0.000,-0.448,0,0,fp
k1,0.195,"[-0.459, 0.848]",0.654,0.594,0.554,87,1.100,129079135.038,0.126,0.000,0.195,0,0,fp
k2,0.024,"[-0.664, 0.713]",0.689,0.071,0.944,87,1.100,129079135.038,0.126,0.000,0.024,0,0,fp
k3,0.437,"[-0.448, 1.322]",0.885,0.986,0.328,87,1.100,129079135.038,0.126,0.000,0.437,0,0,fp
k4,-0.765,"[-1.602, 0.073]",0.838,-1.823,0.073,87,1.100,129079135.038,0.126,0.000,-0.765,0,1,fp
k5,-0.364,"[-0.943, 0.215]",0.579,-1.255,0.214,87,1.100,129079135.038,0.126,0.000,-0.364,0,0,fp
vot,0.194,,,,,87,1.100,129079135.038,0.126,0.167,0.028,0,0,fn
tt,-1.489,"[-2.755, -0.223]",1.266,-2.347,0.022,87,1.200,402381061.631,0.248,-1.000,-0.489,0,0,fn
c,-6.743,"[-12.085, -1.401]",5.342,-2.520,0.014,87,1.200,402381061.631,0.248,-6.000,-0.743,0,0,fn
s,-3.939,"[-7.206, -0.673]",3.267,-2.407,0.019,87,1.200,402381061.631,0.248,-3.000,-0.939,0,0,fn
k0,-0.669,"[-2.759, 1.421]",2.090,-0.639,0.525,87,1.200,402381061.631,0.248,0.000,-0.669,0,0,fp
k1,-0.098,"[-1.581, 1.384]",1.483,-0.132,0.895,87,1.200,402381061.631,0.248,0.000,-0.098,0,0,fp
k2,1.198,"[-0.786, 3.181]",1.984,1.205,0.232,87,1.200,402381061.631,0.248,0.000,1.198,0,0,fp
k3,-0.181,"[-2.349, 1.986]",2.168,-0.167,0.868,87,1.200,402381061.631,0.248,0.000,-0.181,0,0,fp
k4,-0.879,"[-2.741, 0.984]",1.863,-0.941,0.350,87,1.200,402381061.631,0.248,0.000,-0.879,0,0,fp
k5,-0.301,"[-1.535, 0.933]",1.234,-0.487,0.628,87,1.200,402381061.631,0.248,0.000,-0.301,0,0,fp
vot,0.221,,,,,87,1.200,402381061.631,0.248,0.167,0.054,0,0,fn
