attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.880,"[-1.303, -0.456]",0.424,-3.461,0.001,59.762,ngd,32,186028882.026,0.141,-1.000,0.120,0,0,fn
c,-7.821,"[-11.237, -4.404]",3.417,-3.813,0.000,59.762,ngd,32,186028882.026,0.141,-6.000,-1.821,0,0,fn
s,-3.728,"[-5.446, -2.01]",1.718,-3.616,0.001,59.762,ngd,32,186028882.026,0.141,-3.000,-0.728,0,0,fn
vot,0.113,,,,,59.762,ngd,32,186028882.026,0.141,0.167,-0.054,0,0,fn
tt,-0.403,"[-0.518, -0.287]",0.115,-5.821,0.000,57.668,lm,32,157836918.392,0.129,-1.000,0.597,0,0,fn
c,-3.159,"[-4.004, -2.315]",0.845,-6.231,0.000,57.668,lm,32,157836918.392,0.129,-6.000,2.841,0,0,fn
s,-1.831,"[-2.302, -1.36]",0.471,-6.474,0.000,57.668,lm,32,157836918.392,0.129,-3.000,1.169,0,0,fn
vot,0.127,,,,,57.668,lm,32,157836918.392,0.129,0.167,-0.039,0,0,fn
tt,-0.400,"[-0.514, -0.285]",0.115,-5.794,0.000,109.167,ngd+lm,32,158333773.026,0.130,-1.000,0.600,0,0,fn
c,-3.204,"[-4.064, -2.344]",0.860,-6.208,0.000,109.167,ngd+lm,32,158333773.026,0.130,-6.000,2.796,0,0,fn
s,-1.831,"[-2.306, -1.357]",0.475,-6.430,0.000,109.167,ngd+lm,32,158333773.026,0.130,-3.000,1.169,0,0,fn
vot,0.125,,,,,109.167,ngd+lm,32,158333773.026,0.130,0.167,-0.042,0,0,fn
