stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,34.644,1.727,0.000,0,9,3361060059.756,594498309.523,76
refined,53.824,1.727,0.000,0,9,3361060059.756,408384042.067,76
