stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.875,"[-1.208, -0.543]",0.333,-4.413,0.000
norefined,c,-6.437,"[-9.13, -3.745]",2.693,-4.010,0.000
norefined,s,-3.610,"[-5.149, -2.072]",1.538,-3.936,0.000
norefined,k0,0.115,"[-0.456, 0.687]",0.572,0.338,0.737
norefined,k1,0.058,"[-0.678, 0.794]",0.736,0.132,0.895
norefined,k2,-0.141,"[-0.88, 0.598]",0.739,-0.319,0.751
norefined,k3,1.012,"[-0.054, 2.078]",1.066,1.592,0.118
norefined,k4,-0.891,"[-1.783, 0.002]",0.892,-1.674,0.101
norefined,k5,-1.134,"[-2.11, -0.158]",0.976,-1.949,0.057
refined,tt,-1.341,"[-1.808, -0.874]",0.467,-4.818,0.000
refined,c,-9.094,"[-12.701, -5.487]",3.607,-4.229,0.000
refined,s,-4.692,"[-6.528, -2.856]",1.836,-4.286,0.000
refined,k0,-0.350,"[-0.865, 0.165]",0.515,-1.139,0.260
refined,k1,-0.392,"[-1.121, 0.337]",0.729,-0.902,0.372
refined,k2,0.525,"[-0.271, 1.322]",0.797,1.106,0.274
refined,k3,0.659,"[-0.319, 1.637]",0.978,1.130,0.264
refined,k4,-0.810,"[-1.639, 0.019]",0.829,-1.640,0.108
refined,k5,0.691,"[-0.427, 1.809]",1.118,1.036,0.305
