attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.634,"[-3.572, 0.304]",1.938,-1.529,0.157,81,0.250,20487732.151,0.083,-1.000,-0.634,1,0,fn
c,-6.447,"[-13.748, 0.854]",7.301,-1.601,0.141,81,0.250,20487732.151,0.083,-6.000,-0.447,1,0,fn
s,-2.783,"[-6.109, 0.543]",3.326,-1.517,0.160,81,0.250,20487732.151,0.083,-3.000,0.217,1,0,fn
k0,0.166,"[-0.992, 1.323]",1.157,0.259,0.801,81,0.250,20487732.151,0.083,0.000,0.166,0,0,fp
k1,1.027,"[-1.897, 3.951]",2.924,0.637,0.539,81,0.250,20487732.151,0.083,0.000,1.027,0,0,fp
k2,0.463,"[-1.529, 2.455]",1.992,0.421,0.683,81,0.250,20487732.151,0.083,0.000,0.463,0,0,fp
k3,0.822,"[-0.828, 2.473]",1.651,0.903,0.388,81,0.250,20487732.151,0.083,0.000,0.822,0,0,fp
k4,-0.164,"[-1.541, 1.212]",1.376,-0.216,0.833,81,0.250,20487732.151,0.083,0.000,-0.164,0,0,fp
k5,-1.270,"[-4.771, 2.232]",3.502,-0.657,0.526,81,0.250,20487732.151,0.083,0.000,-1.270,0,0,fp
vot,0.253,,,,,81,0.250,20487732.151,0.083,0.167,0.087,0,0,fn
tt,-1.158,"[-1.589, -0.726]",0.431,-4.560,0.000,81,0.500,32480215.736,0.084,-1.000,-0.158,0,0,fn
c,-7.017,"[-9.768, -4.266]",2.751,-4.334,0.000,81,0.500,32480215.736,0.084,-6.000,-1.017,0,0,fn
s,-3.767,"[-5.26, -2.274]",1.493,-4.286,0.000,81,0.500,32480215.736,0.084,-3.000,-0.767,0,0,fn
k0,-0.448,"[-0.965, 0.069]",0.517,-1.474,0.151,81,0.500,32480215.736,0.084,0.000,-0.448,0,0,fp
k1,-0.868,"[-1.791, 0.055]",0.923,-1.598,0.121,81,0.500,32480215.736,0.084,0.000,-0.868,0,0,fp
k2,0.984,"[-0.035, 2.003]",1.019,1.641,0.112,81,0.500,32480215.736,0.084,0.000,0.984,0,0,fp
k3,0.006,"[-0.85, 0.862]",0.856,0.011,0.991,81,0.500,32480215.736,0.084,0.000,0.006,0,0,fp
k4,-0.206,"[-0.919, 0.506]",0.713,-0.492,0.626,81,0.500,32480215.736,0.084,0.000,-0.206,0,0,fp
k5,1.010,"[-0.054, 2.073]",1.063,1.613,0.118,81,0.500,32480215.736,0.084,0.000,1.010,0,0,fp
vot,0.165,,,,,81,0.500,32480215.736,0.084,0.167,-0.002,0,0,fn
tt,-1.341,"[-1.808, -0.874]",0.467,-4.818,0.000,81,0.750,62460284.094,0.094,-1.000,-0.341,0,0,fn
c,-9.094,"[-12.701, -5.487]",3.607,-4.229,0.000,81,0.750,62460284.094,0.094,-6.000,-3.094,0,0,fn
s,-4.692,"[-6.528, -2.856]",1.836,-4.286,0.000,81,0.750,62460284.094,0.094,-3.000,-1.692,0,0,fn
k0,-0.350,"[-0.865, 0.165]",0.515,-1.139,0.260,81,0.750,62460284.094,0.094,0.000,-0.350,0,0,fp
k1,-0.392,"[-1.121, 0.337]",0.729,-0.902,0.372,81,0.750,62460284.094,0.094,0.000,-0.392,0,0,fp
k2,0.525,"[-0.271, 1.322]",0.797,1.106,0.274,81,0.750,62460284.094,0.094,0.000,0.525,0,0,fp
k3,0.659,"[-0.319, 1.637]",0.978,1.130,0.264,81,0.750,62460284.094,0.094,0.000,0.659,0,0,fp
k4,-0.810,"[-1.639, 0.019]",0.829,-1.640,0.108,81,0.750,62460284.094,0.094,0.000,-0.810,0,0,fp
k5,0.691,"[-0.427, 1.809]",1.118,1.036,0.305,81,0.750,62460284.094,0.094,0.000,0.691,0,0,fp
vot,0.147,,,,,81,0.750,62460284.094,0.094,0.167,-0.019,0,0,fn
