stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.899,"[-1.583, -0.215]",0.684,-2.233,0.033
norefined,c,-6.490,"[-11.826, -1.154]",5.336,-2.067,0.048
norefined,s,-3.477,"[-6.498, -0.455]",3.022,-1.955,0.060
norefined,k0,0.496,"[-0.52, 1.513]",1.016,0.830,0.413
norefined,k1,0.244,"[-1.165, 1.653]",1.409,0.294,0.771
norefined,k2,-0.063,"[-1.427, 1.301]",1.364,-0.078,0.938
norefined,k3,1.077,"[-0.751, 2.905]",1.828,1.001,0.325
norefined,k4,-0.825,"[-2.461, 0.811]",1.636,-0.857,0.399
norefined,k5,-1.334,"[-2.959, 0.291]",1.625,-1.394,0.174
refined,tt,-1.158,"[-1.589, -0.726]",0.431,-4.560,0.000
refined,c,-7.017,"[-9.768, -4.266]",2.751,-4.334,0.000
refined,s,-3.767,"[-5.26, -2.274]",1.493,-4.286,0.000
refined,k0,-0.448,"[-0.965, 0.069]",0.517,-1.474,0.151
refined,k1,-0.868,"[-1.791, 0.055]",0.923,-1.598,0.121
refined,k2,0.984,"[-0.035, 2.003]",1.019,1.641,0.112
refined,k3,0.006,"[-0.85, 0.862]",0.856,0.011,0.991
refined,k4,-0.206,"[-0.919, 0.506]",0.713,-0.492,0.626
refined,k5,1.010,"[-0.054, 2.073]",1.063,1.613,0.118
