stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.945,"[-2.727, 0.837]",1.782,-0.961,0.359
norefined,c,-7.936,"[-21.782, 5.91]",13.846,-1.039,0.323
norefined,s,-3.595,"[-11.224, 4.034]",7.629,-0.854,0.413
norefined,k0,-1.194,"[-4.523, 2.136]",3.329,-0.650,0.530
norefined,k1,1.094,"[-1.044, 3.233]",2.138,0.927,0.376
norefined,k2,0.253,"[-3.073, 3.579]",3.326,0.138,0.893
norefined,k3,-0.029,"[-2.91, 2.852]",2.881,-0.018,0.986
norefined,k4,-0.290,"[-4.036, 3.456]",3.746,-0.140,0.891
norefined,k5,0.228,"[-3.201, 3.656]",3.428,0.120,0.907
refined,tt,-1.121,"[-2.178, -0.063]",1.058,-1.920,0.084
refined,c,-6.780,"[-13.273, -0.286]",6.494,-1.892,0.088
refined,s,-3.482,"[-7.262, 0.298]",3.780,-1.670,0.126
refined,k0,0.302,"[-1.2, 1.805]",1.503,0.364,0.723
refined,k1,-0.006,"[-0.889, 0.877]",0.883,-0.012,0.991
refined,k2,0.368,"[-0.959, 1.695]",1.327,0.502,0.626
refined,k3,0.259,"[-1.219, 1.737]",1.478,0.318,0.757
refined,k4,0.797,"[-1.366, 2.96]",2.163,0.668,0.519
refined,k5,-0.238,"[-1.884, 1.407]",1.646,-0.262,0.798
