stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.357,"[-2.847, 0.134]",1.490,-1.817,0.074
norefined,c,-7.677,"[-16.141, 0.788]",8.464,-1.810,0.075
norefined,s,-3.339,"[-7.238, 0.559]",3.898,-1.710,0.092
norefined,k0,-0.150,"[-1.769, 1.468]",1.618,-0.185,0.853
norefined,k1,-0.388,"[-2.037, 1.261]",1.649,-0.470,0.640
norefined,k2,-0.101,"[-2.415, 2.212]",2.313,-0.087,0.931
norefined,k3,1.264,"[-1.389, 3.918]",2.654,0.951,0.345
norefined,k4,1.303,"[-1.052, 3.657]",2.355,1.104,0.273
norefined,k5,-1.269,"[-3.318, 0.779]",2.048,-1.237,0.220
refined,tt,-0.187,"[-0.241, -0.133]",0.054,-6.883,0.000
refined,c,-1.138,"[-1.637, -0.638]",0.499,-4.546,0.000
refined,s,-0.464,"[-0.68, -0.248]",0.216,-4.288,0.000
refined,k0,-0.018,"[-0.338, 0.302]",0.320,-0.110,0.912
refined,k1,0.099,"[-0.239, 0.437]",0.338,0.585,0.560
refined,k2,0.032,"[-0.316, 0.38]",0.348,0.185,0.854
refined,k3,0.350,"[-0.006, 0.705]",0.355,1.965,0.054
refined,k4,0.206,"[-0.152, 0.564]",0.358,1.147,0.256
refined,k5,-0.134,"[-0.461, 0.193]",0.327,-0.819,0.415
