attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.968,"[-1.38, -0.555]",0.413,-4.252,0.002,89,0.250,7715621.821,0.058,-1.000,0.032,0,0,fn
c,-4.700,"[-6.965, -2.434]",2.266,-3.760,0.004,89,0.250,7715621.821,0.058,-6.000,1.300,0,0,fn
s,-2.030,"[-2.918, -1.141]",0.889,-4.139,0.002,89,0.250,7715621.821,0.058,-3.000,0.970,0,0,fn
k0,-0.556,"[-1.459, 0.347]",0.903,-1.116,0.290,89,0.250,7715621.821,0.058,0.000,-0.556,0,0,fp
k1,-0.837,"[-1.636, -0.038]",0.799,-1.900,0.087,89,0.250,7715621.821,0.058,0.000,-0.837,0,1,fp
k2,0.587,"[-0.34, 1.514]",0.927,1.148,0.278,89,0.250,7715621.821,0.058,0.000,0.587,0,0,fp
k3,-0.874,"[-1.777, 0.028]",0.902,-1.756,0.110,89,0.250,7715621.821,0.058,0.000,-0.874,0,0,fp
k4,-0.271,"[-1.245, 0.704]",0.974,-0.503,0.626,89,0.250,7715621.821,0.058,0.000,-0.271,0,0,fp
k5,-0.047,"[-0.615, 0.521]",0.568,-0.151,0.883,89,0.250,7715621.821,0.058,0.000,-0.047,0,0,fp
vot,0.206,,,,,89,0.250,7715621.821,0.058,0.167,0.039,0,0,fn
tt,-0.894,"[-1.206, -0.582]",0.312,-4.871,0.000,89,0.500,29861988.133,0.080,-1.000,0.106,0,0,fn
c,-5.554,"[-7.34, -3.769]",1.786,-5.285,0.000,89,0.500,29861988.133,0.080,-6.000,0.446,0,0,fn
s,-2.651,"[-3.628, -1.675]",0.976,-4.614,0.000,89,0.500,29861988.133,0.080,-3.000,0.349,0,0,fn
k0,-0.882,"[-1.749, -0.015]",0.867,-1.728,0.095,89,0.500,29861988.133,0.080,0.000,-0.882,0,1,fp
k1,-0.341,"[-0.704, 0.022]",0.363,-1.596,0.121,89,0.500,29861988.133,0.080,0.000,-0.341,0,0,fp
k2,-0.198,"[-0.736, 0.34]",0.538,-0.625,0.537,89,0.500,29861988.133,0.080,0.000,-0.198,0,0,fp
k3,-0.510,"[-1.203, 0.183]",0.693,-1.250,0.221,89,0.500,29861988.133,0.080,0.000,-0.510,0,0,fp
k4,0.314,"[-0.396, 1.024]",0.710,0.751,0.459,89,0.500,29861988.133,0.080,0.000,0.314,0,0,fp
k5,0.372,"[-0.22, 0.964]",0.592,1.069,0.294,89,0.500,29861988.133,0.080,0.000,0.372,0,0,fp
vot,0.161,,,,,89,0.500,29861988.133,0.080,0.167,-0.006,0,0,fn
tt,-0.878,"[-1.081, -0.676]",0.203,-7.270,0.000,89,0.750,51250083.028,0.085,-1.000,0.122,0,0,fn
c,-5.116,"[-6.17, -4.061]",1.054,-8.138,0.000,89,0.750,51250083.028,0.085,-6.000,0.884,0,0,fn
s,-2.464,"[-3.001, -1.928]",0.536,-7.709,0.000,89,0.750,51250083.028,0.085,-3.000,0.536,0,0,fn
k0,-0.324,"[-0.678, 0.031]",0.355,-1.531,0.132,89,0.750,51250083.028,0.085,0.000,-0.324,0,0,fp
k1,-0.441,"[-0.689, -0.192]",0.248,-2.975,0.005,89,0.750,51250083.028,0.085,0.000,-0.441,0,1,fp
k2,0.108,"[-0.334, 0.549]",0.441,0.409,0.684,89,0.750,51250083.028,0.085,0.000,0.108,0,0,fp
k3,-0.213,"[-0.614, 0.187]",0.401,-0.893,0.376,89,0.750,51250083.028,0.085,0.000,-0.213,0,0,fp
k4,0.269,"[-0.299, 0.837]",0.568,0.793,0.431,89,0.750,51250083.028,0.085,0.000,0.269,0,0,fp
k5,-0.189,"[-0.511, 0.133]",0.322,-0.983,0.330,89,0.750,51250083.028,0.085,0.000,-0.189,0,0,fp
vot,0.172,,,,,89,0.750,51250083.028,0.085,0.167,0.005,0,0,fn
