stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.269,-5.889,-1.471,-0.866,0.293,-1.814,-0.877,0.446,1.579,323821097.226,0.046
norefined,2,-0.736,-5.847,-1.573,-0.944,0.303,-1.752,-0.929,0.503,1.517,172250927.305,0.126
norefined,3,-0.731,-5.762,-1.976,-1.036,0.295,-1.614,-1.082,0.617,1.391,93815160.679,0.127
norefined,4,-1.032,-5.670,-2.261,-1.114,0.271,-1.444,-1.172,0.716,1.262,76635254.522,0.182
norefined,5,-0.588,-5.691,-2.446,-1.123,0.214,-1.407,-1.241,0.731,1.171,97206335.244,0.103
norefined,6,-1.076,-5.686,-2.371,-1.147,0.186,-1.357,-1.209,0.742,1.136,69475204.182,0.189
norefined,7,-0.616,-5.714,-2.532,-1.148,0.137,-1.326,-1.266,0.750,1.062,88541240.557,0.108
norefined,8,-1.102,-5.713,-2.441,-1.168,0.106,-1.282,-1.227,0.754,1.033,64607274.775,0.193
norefined,9,-0.636,-5.742,-2.594,-1.165,0.066,-1.253,-1.278,0.758,0.970,82668446.612,0.111
norefined,10,-1.121,-5.743,-2.493,-1.182,0.035,-1.214,-1.235,0.757,0.946,61002883.508,0.195
refined,11,-1.121,-5.743,-2.493,-1.182,0.035,-1.214,-1.235,0.757,0.946,61002883.508,0.195
refined,12,-0.974,-5.740,-2.866,-1.361,-0.299,-0.291,-0.609,0.128,0.340,30988212.122,0.170
refined,13,-0.897,-5.535,-2.608,-0.886,-0.365,-0.191,-0.617,0.310,0.396,29946303.982,0.162
refined,14,-0.907,-5.616,-2.686,-0.923,-0.344,-0.205,-0.532,0.297,0.380,29869003.886,0.161
refined,15,-0.896,-5.564,-2.653,-0.889,-0.344,-0.201,-0.523,0.312,0.375,29862915.609,0.161
refined,16,-0.896,-5.562,-2.655,-0.888,-0.342,-0.199,-0.514,0.312,0.373,29862129.724,0.161
refined,17,-0.895,-5.557,-2.652,-0.884,-0.341,-0.199,-0.512,0.313,0.373,29862011.692,0.161
refined,18,-0.894,-5.555,-2.652,-0.883,-0.341,-0.198,-0.510,0.314,0.372,29861992.125,0.161
refined,19,-0.894,-5.555,-2.651,-0.882,-0.341,-0.198,-0.510,0.314,0.372,29861988.732,0.161
refined,20,-0.894,-5.554,-2.651,-0.882,-0.341,-0.198,-0.510,0.314,0.372,29861988.133,0.161
