stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,43.760,2.347,0.000,19,0,9,895847156.619,22183256.729
refined,127.898,2.347,0.000,19,0,9,895847156.619,7715621.821
