stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.202,"[-2.159, -0.245]",0.957,-2.094,0.040
norefined,c,-5.897,"[-10.877, -0.917]",4.980,-1.975,0.052
norefined,s,-4.888,"[-8.77, -1.006]",3.882,-2.100,0.039
norefined,k0,-1.116,"[-2.859, 0.627]",1.743,-1.068,0.290
norefined,k1,0.106,"[-0.856, 1.067]",0.962,0.183,0.855
norefined,k2,0.503,"[-0.79, 1.795]",1.292,0.649,0.519
norefined,k3,0.883,"[-0.403, 2.17]",1.286,1.146,0.256
norefined,k4,-0.015,"[-0.795, 0.764]",0.779,-0.033,0.974
norefined,k5,-1.167,"[-2.388, 0.053]",1.221,-1.595,0.115
refined,tt,-1.852,"[-3.802, 0.098]",1.950,-1.584,0.118
refined,c,-11.479,"[-23.663, 0.705]",12.184,-1.571,0.121
refined,s,-6.344,"[-13.072, 0.385]",6.729,-1.572,0.121
refined,k0,-1.070,"[-3.458, 1.318]",2.388,-0.748,0.457
refined,k1,-0.216,"[-1.057, 0.624]",0.840,-0.429,0.669
refined,k2,0.306,"[-1.37, 1.981]",1.676,0.304,0.762
refined,k3,-0.109,"[-1.587, 1.368]",1.477,-0.123,0.902
refined,k4,0.494,"[-0.749, 1.737]",1.243,0.663,0.510
refined,k5,-0.039,"[-1.544, 1.466]",1.505,-0.043,0.966
