attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.712,"[-0.979, -0.446]",0.267,-4.456,0.000,18,0.150,173675601.540,0.134,-1.000,0.288,0,0,fn
c,-3.501,"[-4.935, -2.066]",1.434,-4.070,0.000,18,0.150,173675601.540,0.134,-6.000,2.499,0,0,fn
s,-2.169,"[-2.973, -1.365]",0.804,-4.499,0.000,18,0.150,173675601.540,0.134,-3.000,0.831,0,0,fn
k0,-0.712,"[-1.262, -0.162]",0.550,-2.158,0.035,18,0.150,173675601.540,0.134,0.000,-0.712,0,1,fp
k1,0.198,"[-0.149, 0.545]",0.347,0.953,0.344,18,0.150,173675601.540,0.134,0.000,0.198,0,0,fp
k2,-0.344,"[-0.854, 0.167]",0.511,-1.121,0.266,18,0.150,173675601.540,0.134,0.000,-0.344,0,0,fp
k3,0.083,"[-0.283, 0.449]",0.366,0.377,0.707,18,0.150,173675601.540,0.134,0.000,0.083,0,0,fp
k4,0.119,"[-0.197, 0.434]",0.315,0.628,0.532,18,0.150,173675601.540,0.134,0.000,0.119,0,0,fp
k5,0.095,"[-0.28, 0.469]",0.374,0.422,0.674,18,0.150,173675601.540,0.134,0.000,0.095,0,0,fp
vot,0.203,,,,,18,0.150,173675601.540,0.134,0.167,0.037,0,0,fn
tt,-3.708,"[-8.239, 0.823]",4.531,-1.365,0.177,18,0.200,343161365.522,0.191,-1.000,-2.708,1,0,fn
c,-15.130,"[-33.184, 2.924]",18.054,-1.398,0.167,18,0.200,343161365.522,0.191,-6.000,-9.130,1,0,fn
s,-11.188,"[-24.814, 2.438]",13.626,-1.369,0.175,18,0.200,343161365.522,0.191,-3.000,-8.188,1,0,fn
k0,-4.163,"[-9.627, 1.3]",5.463,-1.271,0.208,18,0.200,343161365.522,0.191,0.000,-4.163,0,0,fp
k1,0.698,"[-0.867, 2.264]",1.565,0.744,0.460,18,0.200,343161365.522,0.191,0.000,0.698,0,0,fp
k2,2.519,"[-0.144, 5.181]",2.663,1.578,0.119,18,0.200,343161365.522,0.191,0.000,2.519,0,0,fp
k3,-0.981,"[-2.822, 0.859]",1.840,-0.889,0.377,18,0.200,343161365.522,0.191,0.000,-0.981,0,0,fp
k4,0.143,"[-1.01, 1.297]",1.153,0.207,0.836,18,0.200,343161365.522,0.191,0.000,0.143,0,0,fp
k5,2.439,"[-1.171, 6.048]",3.609,1.127,0.264,18,0.200,343161365.522,0.191,0.000,2.439,0,0,fp
vot,0.245,,,,,18,0.200,343161365.522,0.191,0.167,0.078,0,0,fn
tt,-1.852,"[-3.802, 0.098]",1.950,-1.584,0.118,18,0.250,436161752.550,0.223,-1.000,-0.852,1,0,fn
c,-11.479,"[-23.663, 0.705]",12.184,-1.571,0.121,18,0.250,436161752.550,0.223,-6.000,-5.479,1,0,fn
s,-6.344,"[-13.072, 0.385]",6.729,-1.572,0.121,18,0.250,436161752.550,0.223,-3.000,-3.344,1,0,fn
k0,-1.070,"[-3.458, 1.318]",2.388,-0.748,0.457,18,0.250,436161752.550,0.223,0.000,-1.070,0,0,fp
k1,-0.216,"[-1.057, 0.624]",0.840,-0.429,0.669,18,0.250,436161752.550,0.223,0.000,-0.216,0,0,fp
k2,0.306,"[-1.37, 1.981]",1.676,0.304,0.762,18,0.250,436161752.550,0.223,0.000,0.306,0,0,fp
k3,-0.109,"[-1.587, 1.368]",1.477,-0.123,0.902,18,0.250,436161752.550,0.223,0.000,-0.109,0,0,fp
k4,0.494,"[-0.749, 1.737]",1.243,0.663,0.510,18,0.250,436161752.550,0.223,0.000,0.494,0,0,fp
k5,-0.039,"[-1.544, 1.466]",1.505,-0.043,0.966,18,0.250,436161752.550,0.223,0.000,-0.039,0,0,fp
vot,0.161,,,,,18,0.250,436161752.550,0.223,0.167,-0.005,0,0,fn
