attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.938,"[-1.153, -0.724]",0.215,-7.288,0.000,48.490,ngd,72,123274427.772,0.114,-1.000,0.062,0,0,fn
c,-4.846,"[-6.071, -3.621]",1.225,-6.589,0.000,48.490,ngd,72,123274427.772,0.114,-6.000,1.154,0,0,fn
s,-2.894,"[-3.636, -2.152]",0.742,-6.499,0.000,48.490,ngd,72,123274427.772,0.114,-3.000,0.106,0,0,fn
vot,0.194,,,,,48.490,ngd,72,123274427.772,0.114,0.167,0.027,0,0,fn
tt,-0.869,"[-1.064, -0.674]",0.195,-7.412,0.000,58.459,lm,72,110657546.284,0.108,-1.000,0.131,0,0,fn
c,-6.942,"[-8.675, -5.209]",1.733,-6.675,0.000,58.459,lm,72,110657546.284,0.108,-6.000,-0.942,0,0,fn
s,-4.210,"[-5.252, -3.167]",1.042,-6.727,0.000,58.459,lm,72,110657546.284,0.108,-3.000,-1.210,0,0,fn
vot,0.125,,,,,58.459,lm,72,110657546.284,0.108,0.167,-0.041,0,0,fn
tt,-0.947,"[-1.171, -0.724]",0.223,-7.077,0.000,102.158,ngd+lm,72,110282620.770,0.107,-1.000,0.053,0,0,fn
c,-7.116,"[-8.973, -5.259]",1.857,-6.385,0.000,102.158,ngd+lm,72,110282620.770,0.107,-6.000,-1.116,0,0,fn
s,-4.234,"[-5.317, -3.151]",1.083,-6.514,0.000,102.158,ngd+lm,72,110282620.770,0.107,-3.000,-1.234,0,0,fn
vot,0.133,,,,,102.158,ngd+lm,72,110282620.770,0.107,0.167,-0.034,0,0,fn
