stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,118.501,2.023,0.000,76,0,9,3977152061.340,235082923.350
refined,159.022,2.023,0.000,76,0,9,3977152061.340,177859807.428
