stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,12.670,2.023,0.000,76,0,9,2443785416.059,904461669.906
refined,28.138,2.023,0.000,76,0,9,2443785416.059,511279446.782
