stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,78.676,2.023,0.000,76,0,9,4554757644.844,393723952.905
refined,90.464,2.023,0.000,76,0,9,4554757644.844,346319241.157
