attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.447,"[-1.927, -0.966]",0.481,-5.014,0.000,5.428,ngd,7,195934388.502,0.143,-1.000,-0.447,0,0,fn
c,-7.632,"[-10.157, -5.107]",2.525,-5.036,0.000,5.428,ngd,7,195934388.502,0.143,-6.000,-1.632,0,0,fn
s,-4.431,"[-5.945, -2.916]",1.515,-4.873,0.000,5.428,ngd,7,195934388.502,0.143,-3.000,-1.431,0,0,fn
vot,0.190,,,,,5.428,ngd,7,195934388.502,0.143,0.167,0.023,0,0,fn
tt,-1.332,"[-1.738, -0.927]",0.406,-5.473,0.000,5.943,lm,7,152544788.900,0.126,-1.000,-0.332,0,0,fn
c,-7.942,"[-10.293, -5.59]",2.351,-5.627,0.000,5.943,lm,7,152544788.900,0.126,-6.000,-1.942,0,0,fn
s,-3.985,"[-5.213, -2.756]",1.228,-5.404,0.000,5.943,lm,7,152544788.900,0.126,-3.000,-0.985,0,0,fn
vot,0.168,,,,,5.943,lm,7,152544788.900,0.126,0.167,0.001,0,0,fn
tt,-1.327,"[-1.73, -0.923]",0.403,-5.480,0.000,11.365,ngd+lm,7,152543219.806,0.126,-1.000,-0.327,0,0,fn
c,-7.909,"[-10.247, -5.571]",2.338,-5.635,0.000,11.365,ngd+lm,7,152543219.806,0.126,-6.000,-1.909,0,0,fn
s,-3.969,"[-5.191, -2.747]",1.222,-5.411,0.000,11.365,ngd+lm,7,152543219.806,0.126,-3.000,-0.969,0,0,fn
vot,0.168,,,,,11.365,ngd+lm,7,152543219.806,0.126,0.167,0.001,0,0,fn
