stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,14.769,1.727,0.000,0,9,5533624519.316,1854484702.171,76
refined,21.179,1.727,0.000,0,9,5533624519.316,1439180356.371,76
