stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,17.206,1.727,0.000,0,9,4153323631.534,1254291001.614,76
refined,24.590,1.727,0.000,0,9,4153323631.534,965178564.586,76
