stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.463,"[-0.847, -0.079]",0.384,-2.009,0.049
norefined,c,-5.153,"[-9.014, -1.292]",3.861,-2.226,0.029
norefined,s,-2.169,"[-3.772, -0.567]",1.603,-2.258,0.027
norefined,k0,0.319,"[-0.644, 1.283]",0.963,0.553,0.582
norefined,k1,-0.483,"[-1.334, 0.367]",0.851,-0.948,0.347
norefined,k2,0.703,"[-0.363, 1.769]",1.066,1.099,0.275
norefined,k3,0.111,"[-0.712, 0.935]",0.824,0.225,0.822
norefined,k4,-1.696,"[-3.273, -0.12]",1.577,-1.795,0.077
norefined,k5,0.224,"[-0.672, 1.12]",0.896,0.417,0.678
refined,tt,-4.782,"[-10.756, 1.192]",5.974,-1.335,0.186
refined,c,-35.152,"[-80.454, 10.15]",45.302,-1.294,0.200
refined,s,-19.014,"[-43.516, 5.488]",24.502,-1.294,0.200
refined,k0,0.830,"[-1.193, 2.853]",2.023,0.684,0.496
refined,k1,-2.654,"[-7.148, 1.84]",4.494,-0.985,0.328
refined,k2,1.868,"[-1.817, 5.553]",3.685,0.845,0.401
refined,k3,-2.130,"[-5.744, 1.485]",3.614,-0.983,0.329
refined,k4,1.522,"[-1.371, 4.415]",2.893,0.877,0.383
refined,k5,-1.200,"[-3.259, 0.859]",2.059,-0.972,0.334
