stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.628,-4.894,-1.328,1.206,-0.363,1.464,1.146,-1.454,0.983,2275673400.511,1584,0,0,0.128
norefined,2,-0.809,-4.948,-1.551,1.031,-0.460,1.328,0.894,-1.536,0.794,1741229719.193,1584,0,0,0.163
norefined,3,-0.509,-5.048,-1.710,0.856,-0.506,1.175,0.703,-1.601,0.624,1547761116.820,1584,0,0,0.101
norefined,4,-0.961,-4.999,-1.832,0.801,-0.538,1.113,0.587,-1.617,0.543,1473684979.207,1584,0,0,0.192
norefined,5,-0.536,-5.097,-1.942,0.672,-0.520,1.014,0.502,-1.620,0.426,1370510865.644,1584,0,0,0.105
norefined,6,-1.004,-5.023,-2.056,0.647,-0.520,0.965,0.419,-1.618,0.375,1370291445.414,1584,0,0,0.200
norefined,7,-0.546,-5.116,-2.144,0.555,-0.480,0.890,0.388,-1.595,0.293,1295947965.260,1584,0,0,0.107
norefined,8,-1.027,-5.039,-2.230,0.551,-0.471,0.852,0.334,-1.584,0.265,1318845235.071,1584,0,0,0.204
norefined,9,-0.558,-5.129,-2.303,0.482,-0.427,0.787,0.328,-1.554,0.203,1254291001.615,1584,0,0,0.109
norefined,10,-1.046,-5.056,-2.364,0.490,-0.420,0.754,0.292,-1.538,0.188,1286927084.373,1584,0,0,0.207
refined,11,-0.558,-5.129,-2.303,0.482,-0.427,0.787,0.328,-1.554,0.203,1254291001.615,1584,0,0,0.109
refined,12,-0.705,-3.612,-2.487,0.244,0.117,-0.868,0.268,0.830,-0.220,1014697609.834,1584,0,0,0.195
refined,13,-1.002,-5.535,-3.563,0.539,-0.047,-0.721,-0.140,1.209,-0.477,974456407.995,1584,0,0,0.181
refined,14,-1.219,-6.793,-4.363,0.734,-0.153,-0.919,-0.388,1.628,-0.471,969025715.967,1584,0,0,0.179
refined,15,-1.367,-7.577,-4.858,0.890,-0.202,-1.065,-0.499,1.944,-0.528,967465567.237,1584,0,0,0.180
refined,16,-1.495,-8.271,-5.286,1.042,-0.249,-1.177,-0.591,2.242,-0.603,966537781.226,1584,0,0,0.181
refined,17,-1.599,-8.852,-5.644,1.174,-0.296,-1.265,-0.675,2.493,-0.671,965983399.138,1584,0,0,0.181
refined,18,-1.684,-9.336,-5.947,1.285,-0.343,-1.332,-0.748,2.703,-0.731,965639855.889,1584,0,0,0.180
refined,19,-1.757,-9.761,-6.219,1.379,-0.393,-1.387,-0.812,2.885,-0.783,965393099.098,1584,0,0,0.180
refined,20,-1.829,-10.177,-6.490,1.465,-0.448,-1.437,-0.870,3.061,-0.833,965178564.586,1584,0,0,0.180
