stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.628,-4.894,-1.328,1.206,-0.363,1.464,1.146,-1.454,0.983,3134818807.570,1584,0,0,0.128
norefined,2,-0.701,-4.991,-1.501,1.015,-0.494,1.277,0.868,-1.549,0.808,2398716456.580,1584,0,0,0.141
norefined,3,-0.583,-5.102,-1.617,0.807,-0.594,1.068,0.590,-1.637,0.640,2077977732.642,1584,0,0,0.114
norefined,4,-0.987,-5.098,-1.709,0.671,-0.645,0.955,0.395,-1.628,0.559,2010315656.957,1584,0,0,0.194
norefined,5,-0.555,-5.218,-1.760,0.535,-0.636,0.853,0.285,-1.641,0.489,1946120162.634,1584,0,0,0.106
norefined,6,-1.024,-5.156,-1.854,0.487,-0.636,0.819,0.177,-1.592,0.509,1927709538.122,1584,0,0,0.199
norefined,7,-0.560,-5.273,-1.884,0.383,-0.600,0.748,0.128,-1.580,0.476,1894163768.619,1584,0,0,0.106
norefined,8,-1.037,-5.205,-1.958,0.357,-0.588,0.729,0.050,-1.523,0.519,1884660494.907,1584,0,0,0.199
norefined,9,-0.565,-5.319,-1.979,0.272,-0.544,0.669,0.029,-1.503,0.502,1860887833.514,1584,0,0,0.106
norefined,10,-1.048,-5.253,-2.033,0.256,-0.532,0.653,-0.034,-1.448,0.549,1854484702.173,1584,0,0,0.199
refined,11,-1.048,-5.253,-2.033,0.256,-0.532,0.653,-0.034,-1.448,0.549,1854484702.173,1584,0,0,0.199
refined,12,-1.170,-7.503,-3.012,-1.040,0.602,-0.599,-1.488,0.868,2.032,1512251729.218,1584,0,0,0.156
refined,13,-1.533,-9.491,-4.501,-1.018,-0.021,-1.142,-1.753,1.891,2.035,1485426606.331,1584,0,0,0.162
refined,14,-1.717,-11.534,-5.391,-0.754,-0.126,-1.407,-2.372,1.956,2.365,1467770845.577,1584,0,0,0.149
refined,15,-2.322,-16.201,-7.888,-0.178,-0.628,-2.019,-3.625,3.393,2.681,1452791029.508,1584,0,0,0.143
refined,16,-2.294,-17.386,-7.661,0.790,0.145,-2.051,-4.884,3.057,2.924,1444937234.326,1584,0,0,0.132
refined,17,-3.899,-28.708,-13.401,1.041,-0.789,-3.004,-7.742,5.850,4.325,1449733266.069,1584,0,0,0.136
refined,18,-1.364,-9.495,-4.106,-0.620,0.695,-0.769,-2.179,1.612,1.646,1526631647.548,1584,0,0,0.144
refined,19,-2.172,-14.994,-7.388,-0.281,-0.440,-1.737,-3.673,3.529,2.215,1467271014.394,1584,0,0,0.145
refined,20,-2.716,-20.517,-8.940,0.737,0.087,-2.226,-6.054,3.696,3.553,1439180356.373,1584,0,0,0.132
