stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.558,"[-1.178, 0.062]",0.620,-1.500,0.138
norefined,c,-5.129,"[-10.698, 0.439]",5.569,-1.536,0.129
norefined,s,-2.303,"[-4.719, 0.113]",2.416,-1.590,0.117
norefined,k0,0.482,"[-0.981, 1.945]",1.463,0.549,0.585
norefined,k1,-0.427,"[-1.637, 0.783]",1.210,-0.588,0.558
norefined,k2,0.787,"[-0.75, 2.324]",1.537,0.854,0.396
norefined,k3,0.328,"[-0.924, 1.58]",1.252,0.437,0.664
norefined,k4,-1.554,"[-3.585, 0.478]",2.032,-1.276,0.207
norefined,k5,0.203,"[-1.043, 1.449]",1.246,0.272,0.787
refined,tt,-1.829,"[-4.034, 0.376]",2.205,-1.384,0.171
refined,c,-10.177,"[-23.189, 2.835]",13.012,-1.305,0.197
refined,s,-6.490,"[-14.544, 1.563]",8.053,-1.344,0.183
refined,k0,1.465,"[-1.466, 4.396]",2.931,0.834,0.407
refined,k1,-0.448,"[-2.254, 1.359]",1.806,-0.414,0.680
refined,k2,-1.437,"[-3.764, 0.89]",2.327,-1.030,0.307
refined,k3,-0.870,"[-2.918, 1.178]",2.048,-0.709,0.481
refined,k4,3.061,"[-1.512, 7.633]",4.573,1.116,0.268
refined,k5,-0.833,"[-2.518, 0.851]",1.685,-0.825,0.412
