stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.048,"[-2.333, 0.238]",1.286,-1.359,0.179
norefined,c,-5.253,"[-12.157, 1.652]",6.905,-1.269,0.209
norefined,s,-2.033,"[-4.807, 0.74]",2.774,-1.223,0.226
norefined,k0,0.256,"[-2.191, 2.702]",2.446,0.174,0.862
norefined,k1,-0.532,"[-1.949, 0.885]",1.417,-0.626,0.533
norefined,k2,0.653,"[-1.55, 2.856]",2.203,0.494,0.623
norefined,k3,-0.034,"[-1.968, 1.9]",1.934,-0.029,0.977
norefined,k4,-1.448,"[-4.067, 1.171]",2.619,-0.922,0.360
norefined,k5,0.549,"[-1.204, 2.303]",1.754,0.522,0.603
refined,tt,-2.716,"[-7.95, 2.517]",5.234,-0.866,0.390
refined,c,-20.517,"[-59.512, 18.478]",38.995,-0.878,0.383
refined,s,-8.940,"[-26.504, 8.624]",17.564,-0.849,0.399
refined,k0,0.737,"[-3.564, 5.039]",4.301,0.286,0.776
refined,k1,0.087,"[-2.937, 3.11]",3.023,0.048,0.962
refined,k2,-2.226,"[-5.75, 1.298]",3.524,-1.054,0.296
refined,k3,-6.054,"[-17.617, 5.51]",11.564,-0.873,0.386
refined,k4,3.696,"[-4.014, 11.405]",7.709,0.800,0.427
refined,k5,3.553,"[-2.883, 9.989]",6.436,0.921,0.360
