stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.628,-4.894,-1.328,1.206,-0.363,1.464,1.146,-1.454,0.983,1601065942.865,1584,0,0,0.128
norefined,2,-0.706,-4.961,-1.539,1.007,-0.464,1.314,0.864,-1.557,0.802,1063026639.933,1584,0,0,0.142
norefined,3,-0.552,-5.045,-1.691,0.778,-0.520,1.147,0.597,-1.638,0.616,808254914.184,1584,0,0,0.109
norefined,4,-0.920,-5.012,-1.816,0.639,-0.568,1.036,0.389,-1.678,0.480,748892040.985,1584,0,0,0.184
norefined,5,-0.474,-5.112,-1.886,0.519,-0.536,0.942,0.323,-1.683,0.394,663081419.933,1584,0,0,0.093
norefined,6,-0.933,-5.051,-1.967,0.464,-0.572,0.873,0.202,-1.710,0.328,669630014.417,1584,0,0,0.185
norefined,7,-0.461,-5.134,-2.044,0.396,-0.517,0.808,0.186,-1.698,0.286,603712889.604,1584,0,0,0.090
norefined,8,-0.942,-5.075,-2.100,0.364,-0.543,0.760,0.104,-1.713,0.250,634248668.890,1584,0,0,0.186
norefined,9,-0.463,-5.153,-2.169,0.319,-0.483,0.703,0.111,-1.696,0.224,572965742.311,1584,0,0,0.090
norefined,10,-0.952,-5.097,-2.207,0.298,-0.504,0.665,0.051,-1.704,0.202,613194832.976,1584,0,0,0.187
refined,11,-0.463,-5.153,-2.169,0.319,-0.483,0.703,0.111,-1.696,0.224,572965742.311,1584,0,0,0.090
refined,12,-0.856,-6.076,-3.016,0.233,-0.142,-0.455,-0.358,-0.321,0.135,374947039.124,1584,0,0,0.141
refined,13,-1.525,-10.796,-5.426,0.078,-0.207,-0.454,-0.924,0.289,-0.047,355819696.997,1584,0,0,0.141
refined,14,-1.610,-11.315,-5.984,0.117,-0.347,-0.063,-0.492,0.180,-0.494,349561343.904,1584,0,0,0.142
refined,15,-2.272,-16.092,-8.578,0.081,-0.809,0.267,-0.926,0.532,-0.637,345835929.972,1584,0,0,0.141
refined,16,-2.721,-19.406,-10.505,0.224,-1.176,0.623,-1.042,0.731,-0.868,343792542.101,1584,0,0,0.140
refined,17,-3.280,-23.647,-12.777,0.339,-1.567,0.940,-1.390,0.957,-0.925,342621536.271,1584,0,0,0.139
refined,18,-3.818,-27.777,-15.028,0.532,-1.968,1.277,-1.667,1.172,-1.042,341761997.563,1584,0,0,0.137
refined,19,-4.405,-32.277,-17.450,0.707,-2.385,1.630,-1.972,1.383,-1.128,341204361.711,1584,0,0,0.136
refined,20,-4.782,-35.152,-19.014,0.830,-2.654,1.868,-2.130,1.522,-1.200,340970636.996,1584,0,0,0.136
