stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,65.843,1.727,0.000,76,0,9,3065365242.475,311377327.509
refined,151.819,1.727,0.000,76,0,9,3065365242.475,143283798.815
