stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.019,"[-1.576, -0.461]",0.557,-3.050,0.003
norefined,c,-5.728,"[-8.718, -2.738]",2.990,-3.195,0.002
norefined,s,-4.134,"[-6.351, -1.916]",2.217,-3.110,0.003
norefined,k0,-0.099,"[-0.763, 0.565]",0.664,-0.249,0.804
norefined,k1,0.252,"[-0.944, 1.449]",1.197,0.352,0.726
norefined,k2,-0.716,"[-1.515, 0.084]",0.800,-1.492,0.140
norefined,k3,-1.029,"[-1.847, -0.211]",0.818,-2.097,0.040
norefined,k4,0.751,"[-0.308, 1.809]",1.059,1.183,0.241
norefined,k5,-0.005,"[-0.934, 0.925]",0.930,-0.008,0.993
refined,tt,-1.319,"[-1.88, -0.757]",0.561,-3.918,0.000
refined,c,-7.830,"[-11.044, -4.616]",3.214,-4.063,0.000
refined,s,-3.625,"[-5.378, -1.873]",1.752,-3.450,0.001
refined,k0,0.181,"[-0.466, 0.827]",0.646,0.466,0.643
refined,k1,-0.438,"[-1.322, 0.447]",0.885,-0.825,0.412
refined,k2,0.053,"[-0.494, 0.601]",0.548,0.163,0.871
refined,k3,-0.117,"[-0.59, 0.356]",0.473,-0.413,0.681
refined,k4,-0.435,"[-1.083, 0.213]",0.648,-1.120,0.267
refined,k5,0.462,"[-0.37, 1.294]",0.832,0.927,0.357
