stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,20.162,1.727,0.000,76,0,9,3687231411.096,994293811.570
refined,34.059,1.727,0.000,76,0,9,3687231411.096,661383201.764
