stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.129,-4.986,-4.762,0.173,0.223,-1.049,-1.514,0.837,-0.458,2819120311.199,-0.026
norefined,2,-0.335,-5.086,-4.649,0.086,0.246,-1.050,-1.514,0.779,-0.428,1869531982.168,0.066
norefined,3,-0.817,-5.133,-4.561,0.036,0.292,-1.026,-1.519,0.735,-0.401,1234678236.059,0.159
norefined,4,-1.255,-5.232,-4.420,-0.039,0.348,-0.920,-1.478,0.716,-0.325,1156767140.366,0.240
norefined,5,-0.799,-5.410,-4.364,-0.047,0.362,-0.861,-1.429,0.727,-0.301,1117351289.474,0.148
norefined,6,-1.250,-5.475,-4.253,-0.096,0.419,-0.741,-1.382,0.716,-0.218,1087215227.158,0.228
norefined,7,-0.774,-5.611,-4.232,-0.082,0.423,-0.693,-1.347,0.727,-0.212,1045699912.835,0.138
norefined,8,-1.234,-5.657,-4.135,-0.126,0.475,-0.578,-1.302,0.710,-0.132,1035655109.999,0.218
norefined,9,-0.751,-5.775,-4.129,-0.105,0.472,-0.539,-1.271,0.718,-0.134,994293811.570,0.130
norefined,10,-1.218,-5.809,-4.040,-0.149,0.519,-0.433,-1.230,0.691,-0.061,995008355.954,0.210
refined,11,-0.751,-5.775,-4.129,-0.105,0.472,-0.539,-1.271,0.718,-0.134,994293811.570,0.130
refined,12,-0.982,-7.586,-2.561,0.204,-0.237,1.064,0.295,-0.720,0.140,741885898.248,0.129
refined,13,-0.789,-7.163,-3.194,-0.598,0.664,0.997,-0.432,-0.228,0.590,685231661.382,0.110
refined,14,-1.220,-10.460,-4.440,-0.567,0.664,0.997,-0.394,-0.333,0.362,673107145.355,0.117
refined,15,-1.301,-11.442,-4.946,-1.012,0.553,1.178,-0.528,-0.126,0.494,668937856.702,0.114
refined,16,-1.669,-14.405,-6.794,-1.588,0.976,1.203,-0.435,0.065,0.797,664086615.545,0.116
refined,17,-1.836,-16.540,-7.823,-2.373,0.749,1.735,-0.701,0.569,1.109,661383201.764,0.111
refined,18,-2.532,-22.149,-11.362,-3.618,2.409,1.800,-0.282,0.730,1.264,662946263.432,0.114
refined,19,-2.031,-20.569,-9.372,-4.548,0.592,3.457,-1.113,1.973,0.532,725004227.425,0.099
refined,20,-2.278,-20.125,-10.023,-3.014,2.260,1.390,-0.181,0.402,0.614,666319269.651,0.113
