stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,42.647,2.023,0.000,76,0,9,2594041349.378,385521431.904
refined,113.554,2.023,0.000,76,0,9,2594041349.378,159598874.760
