stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.914,"[-1.449, -0.38]",0.534,-3.415,0.001
norefined,c,-7.318,"[-11.406, -3.229]",4.088,-3.573,0.001
norefined,s,-3.527,"[-5.534, -1.52]",2.007,-3.507,0.001
norefined,k0,-1.434,"[-2.567, -0.301]",1.133,-2.526,0.014
norefined,k1,0.702,"[-0.321, 1.725]",1.023,1.370,0.175
norefined,k2,-0.021,"[-1.009, 0.967]",0.988,-0.042,0.967
norefined,k3,0.700,"[-0.088, 1.488]",0.788,1.773,0.081
norefined,k4,1.137,"[0.141, 2.133]",0.996,2.279,0.026
norefined,k5,-0.448,"[-1.212, 0.315]",0.763,-1.173,0.245
refined,tt,-0.785,"[-1.005, -0.564]",0.221,-7.095,0.000
refined,c,-5.140,"[-6.604, -3.677]",1.464,-7.010,0.000
refined,s,-2.499,"[-3.199, -1.799]",0.700,-7.121,0.000
refined,k0,0.039,"[-0.365, 0.442]",0.403,0.192,0.849
refined,k1,0.528,"[0.089, 0.968]",0.439,2.401,0.019
refined,k2,0.107,"[-0.38, 0.594]",0.487,0.439,0.662
refined,k3,-0.003,"[-0.352, 0.347]",0.349,-0.016,0.987
refined,k4,-0.245,"[-0.589, 0.098]",0.344,-1.426,0.159
refined,k5,0.031,"[-0.292, 0.353]",0.323,0.191,0.849
