stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,84.528,2.023,0.000,0,9,3006755051.163,243373905.400,76
refined,185.780,2.023,0.000,0,9,3006755051.163,115842659.124,76
