stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.449,-4.260,-4.142,1.317,-1.562,-0.498,-0.530,0.133,-1.839,1776877073.848,1584,0,0,0.340
norefined,2,-0.976,-4.346,-4.237,1.278,-1.609,-0.496,-0.497,0.104,-1.778,1212905177.430,1584,0,0,0.224
norefined,3,-0.569,-4.508,-4.211,1.241,-1.706,-0.475,-0.437,-0.009,-1.605,1330006236.856,1584,0,0,0.126
norefined,4,-1.054,-4.521,-4.112,1.228,-1.756,-0.469,-0.441,-0.045,-1.576,1179778007.471,1584,0,0,0.233
norefined,5,-0.577,-4.610,-4.162,1.225,-1.786,-0.452,-0.405,-0.086,-1.488,1278559558.732,1584,0,0,0.125
norefined,6,-1.063,-4.618,-4.066,1.216,-1.828,-0.445,-0.414,-0.118,-1.459,1154006828.537,1584,0,0,0.230
norefined,7,-0.581,-4.697,-4.123,1.220,-1.844,-0.430,-0.381,-0.150,-1.385,1243478663.721,1584,0,0,0.124
norefined,8,-1.069,-4.702,-4.029,1.214,-1.881,-0.421,-0.393,-0.179,-1.357,1134267539.385,1584,0,0,0.227
norefined,9,-0.585,-4.774,-4.092,1.221,-1.886,-0.408,-0.362,-0.206,-1.293,1217735170.345,1584,0,0,0.122
norefined,10,-1.073,-4.776,-3.999,1.218,-1.919,-0.399,-0.378,-0.232,-1.266,1118430963.902,1584,0,0,0.225
refined,11,-1.073,-4.776,-3.999,1.218,-1.919,-0.399,-0.378,-0.232,-1.266,1118430963.902,1584,0,0,0.225
refined,12,-0.673,-6.731,-1.448,1.518,1.310,0.954,-0.058,-1.433,1.239,1067119388.290,1584,0,0,0.100
refined,13,0.050,1.315,-0.683,-1.189,-1.333,-0.330,0.203,1.038,0.691,4360915243.898,1584,0,0,0.038
refined,14,-0.193,-2.036,-0.108,1.199,0.954,0.100,0.184,-0.383,-0.247,3128231832.754,1584,0,0,0.095
refined,15,-0.124,-0.845,-0.563,-0.362,-0.368,-0.018,0.131,0.207,0.709,901668623.483,1584,0,0,0.147
refined,16,-0.180,-1.432,-0.659,0.094,-0.007,0.105,0.146,-0.013,0.530,576076768.313,1584,0,0,0.126
refined,17,-0.199,-1.618,-0.721,0.147,-0.033,0.165,0.121,-0.083,0.579,567340406.040,1584,0,0,0.123
refined,18,-0.206,-1.684,-0.743,0.165,-0.039,0.178,0.118,-0.099,0.597,566595848.734,1584,0,0,0.122
refined,19,-0.208,-1.702,-0.749,0.170,-0.041,0.181,0.117,-0.103,0.602,566539417.466,1584,0,0,0.122
refined,20,-0.208,-1.707,-0.751,0.171,-0.041,0.181,0.117,-0.104,0.603,566535364.651,1584,0,0,0.122
