stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,30.333,2.023,0.000,0,9,2558904691.231,504257218.113,76
refined,81.812,2.023,0.000,0,9,2558904691.231,213426107.660,76
