stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.129,-6.297,-4.930,1.992,1.914,-1.350,0.667,-0.709,-0.597,1807017987.826,-0.020
norefined,2,-0.341,-6.309,-4.974,1.903,1.814,-1.429,0.624,-0.718,-0.623,1164390847.452,0.054
norefined,3,-0.816,-6.328,-4.957,1.827,1.681,-1.453,0.599,-0.710,-0.625,776051256.100,0.129
norefined,4,-1.251,-6.378,-4.879,1.708,1.494,-1.448,0.567,-0.707,-0.586,594101669.136,0.196
norefined,5,-1.601,-6.460,-4.763,1.586,1.243,-1.348,0.498,-0.651,-0.478,484576094.669,0.248
norefined,6,-1.454,-6.537,-4.809,1.530,0.958,-1.123,0.448,-0.486,-0.242,416791010.243,0.222
norefined,7,-1.683,-6.691,-4.579,1.368,0.738,-0.920,0.443,-0.488,-0.171,390385554.778,0.252
norefined,8,-1.211,-6.763,-4.650,1.325,0.666,-0.843,0.466,-0.446,-0.131,360235183.173,0.179
norefined,9,-1.591,-6.852,-4.438,1.164,0.526,-0.765,0.455,-0.474,-0.114,320124018.082,0.232
norefined,10,-1.123,-6.926,-4.494,1.106,0.450,-0.681,0.478,-0.419,-0.061,307671520.101,0.162
refined,11,-1.123,-6.926,-4.494,1.106,0.450,-0.681,0.478,-0.419,-0.061,307671520.101,0.162
refined,12,-0.641,-3.807,-1.363,-0.577,-0.565,0.258,-0.053,0.657,0.124,218350719.492,0.168
refined,13,-0.624,-3.766,-1.985,-0.249,-0.346,-0.029,0.166,0.157,0.154,106610901.109,0.166
refined,14,-0.744,-4.600,-2.351,-0.298,-0.300,-0.043,0.144,0.183,0.178,102960157.896,0.162
refined,15,-0.818,-5.052,-2.572,-0.293,-0.275,-0.051,0.142,0.179,0.207,102206217.206,0.162
refined,16,-0.852,-5.257,-2.673,-0.293,-0.267,-0.055,0.140,0.175,0.222,102071671.425,0.162
refined,17,-0.865,-5.341,-2.714,-0.293,-0.263,-0.057,0.139,0.173,0.228,102050688.741,0.162
refined,18,-0.871,-5.373,-2.730,-0.293,-0.262,-0.057,0.138,0.173,0.231,102047613.440,0.162
refined,19,-0.873,-5.385,-2.736,-0.293,-0.261,-0.058,0.138,0.173,0.232,102047174.268,0.162
refined,20,-0.873,-5.390,-2.738,-0.293,-0.261,-0.058,0.138,0.172,0.232,102047112.185,0.162
