attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.483,"[-1.335, 0.369]",0.852,-1.027,0.329,98,0.250,12050252.548,0.072,-1.000,0.517,1,0,fn
c,-2.719,"[-6.954, 1.515]",4.234,-1.164,0.271,98,0.250,12050252.548,0.072,-6.000,3.281,1,0,fn
s,-1.620,"[-4.489, 1.249]",2.869,-1.023,0.330,98,0.250,12050252.548,0.072,-3.000,1.380,1,0,fn
k0,0.252,"[-0.676, 1.18]",0.928,0.492,0.633,98,0.250,12050252.548,0.072,0.000,0.252,0,0,fp
k1,1.260,"[-1.415, 3.936]",2.675,0.854,0.413,98,0.250,12050252.548,0.072,0.000,1.260,0,0,fp
k2,-0.830,"[-2.263, 0.604]",1.434,-1.049,0.319,98,0.250,12050252.548,0.072,0.000,-0.830,0,0,fp
k3,-0.358,"[-1.946, 1.23]",1.588,-0.408,0.692,98,0.250,12050252.548,0.072,0.000,-0.358,0,0,fp
k4,-0.069,"[-0.901, 0.763]",0.832,-0.151,0.883,98,0.250,12050252.548,0.072,0.000,-0.069,0,0,fp
k5,-0.462,"[-1.389, 0.465]",0.927,-0.903,0.388,98,0.250,12050252.548,0.072,0.000,-0.462,0,0,fp
vot,0.178,,,,,98,0.250,12050252.548,0.072,0.167,0.011,0,0,fn
tt,-1.359,"[-2.388, -0.33]",1.029,-2.244,0.033,98,0.500,42541664.399,0.088,-1.000,-0.359,0,0,fn
c,-6.849,"[-11.452, -2.246]",4.603,-2.528,0.017,98,0.500,42541664.399,0.088,-6.000,-0.849,0,0,fn
s,-4.443,"[-7.618, -1.268]",3.175,-2.378,0.024,98,0.500,42541664.399,0.088,-3.000,-1.443,0,0,fn
k0,-0.188,"[-1.059, 0.684]",0.871,-0.366,0.717,98,0.500,42541664.399,0.088,0.000,-0.188,0,0,fp
k1,0.461,"[-0.903, 1.825]",1.364,0.574,0.570,98,0.500,42541664.399,0.088,0.000,0.461,0,0,fp
k2,-0.048,"[-1.343, 1.246]",1.295,-0.064,0.950,98,0.500,42541664.399,0.088,0.000,-0.048,0,0,fp
k3,1.063,"[-0.173, 2.298]",1.236,1.461,0.155,98,0.500,42541664.399,0.088,0.000,1.063,0,0,fp
k4,-0.048,"[-0.836, 0.741]",0.788,-0.103,0.919,98,0.500,42541664.399,0.088,0.000,-0.048,0,0,fp
k5,0.234,"[-0.461, 0.929]",0.695,0.572,0.572,98,0.500,42541664.399,0.088,0.000,0.234,0,0,fp
vot,0.198,,,,,98,0.500,42541664.399,0.088,0.167,0.032,0,0,fn
tt,-0.898,"[-1.229, -0.566]",0.332,-4.543,0.000,98,0.750,59874951.497,0.090,-1.000,0.102,0,0,fn
c,-5.352,"[-7.278, -3.426]",1.926,-4.661,0.000,98,0.750,59874951.497,0.090,-6.000,0.648,0,0,fn
s,-2.784,"[-3.855, -1.713]",1.071,-4.360,0.000,98,0.750,59874951.497,0.090,-3.000,0.216,0,0,fn
k0,0.311,"[-0.108, 0.731]",0.419,1.246,0.219,98,0.750,59874951.497,0.090,0.000,0.311,0,0,fp
k1,-0.229,"[-0.708, 0.25]",0.479,-0.801,0.427,98,0.750,59874951.497,0.090,0.000,-0.229,0,0,fp
k2,0.262,"[-0.345, 0.869]",0.607,0.724,0.473,98,0.750,59874951.497,0.090,0.000,0.262,0,0,fp
k3,0.040,"[-0.422, 0.502]",0.462,0.146,0.885,98,0.750,59874951.497,0.090,0.000,0.040,0,0,fp
k4,0.095,"[-0.276, 0.466]",0.371,0.429,0.670,98,0.750,59874951.497,0.090,0.000,0.095,0,0,fp
k5,-0.050,"[-0.303, 0.203]",0.253,-0.331,0.742,98,0.750,59874951.497,0.090,0.000,-0.050,0,0,fp
vot,0.168,,,,,98,0.750,59874951.497,0.090,0.167,0.001,0,0,fn
