stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.153,"[-2.263, -0.043]",1.110,-1.765,0.088
norefined,c,-7.254,"[-13.583, -0.926]",6.329,-1.948,0.061
norefined,s,-4.688,"[-8.687, -0.689]",3.999,-1.992,0.056
norefined,k0,-1.088,"[-2.604, 0.427]",1.516,-1.220,0.232
norefined,k1,0.601,"[-1.007, 2.209]",1.608,0.635,0.530
norefined,k2,1.661,"[-0.376, 3.698]",2.037,1.385,0.177
norefined,k3,0.385,"[-1.044, 1.814]",1.429,0.458,0.651
norefined,k4,-0.553,"[-1.588, 0.482]",1.035,-0.907,0.372
norefined,k5,0.695,"[-0.499, 1.889]",1.194,0.989,0.331
refined,tt,-1.359,"[-2.388, -0.33]",1.029,-2.244,0.033
refined,c,-6.849,"[-11.452, -2.246]",4.603,-2.528,0.017
refined,s,-4.443,"[-7.618, -1.268]",3.175,-2.378,0.024
refined,k0,-0.188,"[-1.059, 0.684]",0.871,-0.366,0.717
refined,k1,0.461,"[-0.903, 1.825]",1.364,0.574,0.570
refined,k2,-0.048,"[-1.343, 1.246]",1.295,-0.064,0.950
refined,k3,1.063,"[-0.173, 2.298]",1.236,1.461,0.155
refined,k4,-0.048,"[-0.836, 0.741]",0.788,-0.103,0.919
refined,k5,0.234,"[-0.461, 0.929]",0.695,0.572,0.572
