stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.182,"[-1.989, -0.375]",0.807,-2.443,0.017
norefined,c,-7.843,"[-13.581, -2.105]",5.738,-2.280,0.026
norefined,s,-4.182,"[-7.206, -1.157]",3.025,-2.306,0.024
norefined,k0,1.172,"[-0.018, 2.362]",1.190,1.643,0.105
norefined,k1,-0.161,"[-1.696, 1.373]",1.535,-0.175,0.861
norefined,k2,0.678,"[-0.756, 2.113]",1.434,0.788,0.433
norefined,k3,-1.087,"[-2.713, 0.54]",1.626,-1.114,0.269
norefined,k4,0.455,"[-1.339, 2.249]",1.794,0.423,0.674
norefined,k5,-0.833,"[-2.036, 0.37]",1.203,-1.155,0.252
refined,tt,-1.385,"[-2.045, -0.725]",0.660,-3.501,0.001
refined,c,-8.731,"[-13.272, -4.191]",4.541,-3.207,0.002
refined,s,-4.546,"[-6.883, -2.21]",2.336,-3.246,0.002
refined,k0,0.529,"[-0.451, 1.51]",0.981,0.901,0.371
refined,k1,0.296,"[-1.044, 1.636]",1.340,0.369,0.714
refined,k2,0.312,"[-0.914, 1.538]",1.226,0.425,0.672
refined,k3,-0.357,"[-1.814, 1.099]",1.456,-0.409,0.684
refined,k4,-0.144,"[-1.842, 1.555]",1.699,-0.141,0.888
refined,k5,0.263,"[-0.739, 1.265]",1.002,0.438,0.663
