stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.643,-7.765,-2.921,1.674,0.752,0.883,-1.274,0.368,-1.305,1571652752.903,1584,0,0,0.340
norefined,2,-2.178,-7.905,-2.963,1.650,0.661,0.824,-1.286,0.356,-1.309,1364063991.284,1584,0,0,0.275
norefined,3,-1.727,-7.985,-3.055,1.610,0.514,0.769,-1.323,0.294,-1.319,1075744566.168,1584,0,0,0.216
norefined,4,-1.283,-8.055,-3.167,1.537,0.350,0.750,-1.317,0.306,-1.264,869065127.019,1584,0,0,0.159
norefined,5,-1.289,-8.045,-3.322,1.298,0.167,0.811,-1.235,0.535,-0.995,783281761.865,1584,0,0,0.160
norefined,6,-1.325,-8.066,-3.298,1.066,0.060,0.831,-1.150,0.791,-0.664,729920943.628,1584,0,0,0.164
norefined,7,-0.956,-8.162,-3.203,0.907,-0.064,0.738,-1.162,0.863,-0.464,746918676.072,1584,0,0,0.117
norefined,8,-1.425,-8.094,-3.201,0.831,-0.031,0.740,-1.115,0.952,-0.375,731842170.109,1584,0,0,0.176
norefined,9,-0.960,-8.167,-3.231,0.788,-0.131,0.668,-1.170,0.871,-0.406,738294299.955,1584,0,0,0.118
norefined,10,-1.425,-8.102,-3.211,0.732,-0.072,0.683,-1.105,0.970,-0.316,725188757.950,1584,0,0,0.176
refined,11,-1.425,-8.102,-3.211,0.732,-0.072,0.683,-1.105,0.970,-0.316,725188757.950,1584,0,0,0.176
refined,12,-0.135,-1.747,-0.725,-0.286,-0.678,-0.577,-0.292,0.713,0.051,893979205.999,1584,0,0,0.077
refined,13,-0.351,-2.875,-1.211,-0.145,-0.306,-0.158,-0.296,0.686,-0.195,647284765.881,1584,0,0,0.122
refined,14,-0.542,-4.035,-1.697,-0.102,-0.208,-0.057,-0.385,0.752,-0.237,627890395.815,1584,0,0,0.134
refined,15,-0.566,-4.143,-1.782,-0.024,-0.154,-0.085,-0.465,0.773,-0.177,626657337.297,1584,0,0,0.137
refined,16,-0.576,-4.211,-1.818,-0.004,-0.135,-0.084,-0.490,0.780,-0.174,626586799.123,1584,0,0,0.137
refined,17,-0.576,-4.211,-1.821,0.002,-0.131,-0.087,-0.495,0.780,-0.171,626581509.447,1584,0,0,0.137
refined,18,-0.577,-4.218,-1.825,0.003,-0.129,-0.086,-0.497,0.781,-0.171,626581085.607,1584,0,0,0.137
refined,19,-0.577,-4.217,-1.824,0.004,-0.129,-0.087,-0.497,0.781,-0.171,626581044.791,1584,0,0,0.137
refined,20,-0.577,-4.218,-1.825,0.004,-0.129,-0.087,-0.497,0.781,-0.171,626581039.518,1584,0,0,0.137
