stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,103.071,2.023,0.000,0,9,2983455259.516,200968914.365,76
refined,191.710,2.023,0.000,0,9,2983455259.516,111522365.546,76
