stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.730,"[-1.18, -0.28]",0.450,-3.241,0.002
norefined,c,-5.967,"[-9.301, -2.633]",3.334,-3.572,0.001
norefined,s,-2.746,"[-4.236, -1.255]",1.490,-3.678,0.000
norefined,k0,-0.646,"[-1.358, 0.066]",0.712,-1.810,0.075
norefined,k1,-0.625,"[-1.647, 0.397]",1.022,-1.220,0.227
norefined,k2,-0.814,"[-1.981, 0.353]",1.167,-1.393,0.168
norefined,k3,-0.000,"[-0.686, 0.685]",0.686,-0.001,0.999
norefined,k4,0.600,"[-0.284, 1.483]",0.884,1.355,0.180
norefined,k5,0.027,"[-0.897, 0.95]",0.923,0.057,0.954
refined,tt,-0.791,"[-1.122, -0.46]",0.331,-4.768,0.000
refined,c,-4.685,"[-6.482, -2.888]",1.797,-5.203,0.000
refined,s,-2.211,"[-3.104, -1.318]",0.893,-4.942,0.000
refined,k0,-0.095,"[-0.508, 0.318]",0.413,-0.460,0.647
refined,k1,0.150,"[-0.443, 0.744]",0.593,0.506,0.614
refined,k2,-0.503,"[-1.186, 0.18]",0.683,-1.470,0.146
refined,k3,-0.174,"[-0.668, 0.32]",0.494,-0.704,0.484
refined,k4,0.684,"[0.156, 1.213]",0.529,2.584,0.012
refined,k5,-0.459,"[-0.961, 0.043]",0.502,-1.825,0.072
