attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.500,"[-3.401, 0.401]",1.901,-1.575,0.120,17,0.800,951003243.849,0.254,-1.000,-0.500,1,0,fn
c,-6.455,"[-14.362, 1.452]",7.907,-1.629,0.108,17,0.800,951003243.849,0.254,-6.000,-0.455,1,0,fn
s,-4.312,"[-9.597, 0.972]",5.284,-1.629,0.108,17,0.800,951003243.849,0.254,-3.000,-1.312,1,0,fn
k0,-0.456,"[-3.109, 2.197]",2.653,-0.343,0.732,17,0.800,951003243.849,0.254,0.000,-0.456,0,0,fp
k1,-0.027,"[-3.681, 3.626]",3.654,-0.015,0.988,17,0.800,951003243.849,0.254,0.000,-0.027,0,0,fp
k2,-0.505,"[-1.99, 0.98]",1.485,-0.678,0.500,17,0.800,951003243.849,0.254,0.000,-0.505,0,0,fp
k3,-0.967,"[-3.432, 1.497]",2.465,-0.783,0.436,17,0.800,951003243.849,0.254,0.000,-0.967,0,0,fp
k4,0.900,"[-2.045, 3.844]",2.945,0.610,0.544,17,0.800,951003243.849,0.254,0.000,0.900,0,0,fp
k5,0.853,"[-1.131, 2.838]",1.985,0.858,0.394,17,0.800,951003243.849,0.254,0.000,0.853,0,0,fp
vot,0.232,,,,,17,0.800,951003243.849,0.254,0.167,0.066,0,0,fn
tt,-0.773,"[-1.132, -0.414]",0.359,-4.301,0.000,17,0.900,199510403.781,0.131,-1.000,0.227,0,0,fn
c,-4.624,"[-6.66, -2.589]",2.036,-4.534,0.000,17,0.900,199510403.781,0.131,-6.000,1.376,0,0,fn
s,-2.577,"[-3.661, -1.492]",1.085,-4.742,0.000,17,0.900,199510403.781,0.131,-3.000,0.423,0,0,fn
k0,-0.054,"[-0.934, 0.826]",0.880,-0.122,0.903,17,0.900,199510403.781,0.131,0.000,-0.054,0,0,fp
k1,0.375,"[-0.399, 1.149]",0.774,0.968,0.337,17,0.900,199510403.781,0.131,0.000,0.375,0,0,fp
k2,0.126,"[-0.385, 0.637]",0.511,0.492,0.624,17,0.900,199510403.781,0.131,0.000,0.126,0,0,fp
k3,0.049,"[-0.568, 0.666]",0.617,0.159,0.874,17,0.900,199510403.781,0.131,0.000,0.049,0,0,fp
k4,0.252,"[-0.263, 0.768]",0.515,0.977,0.332,17,0.900,199510403.781,0.131,0.000,0.252,0,0,fp
k5,0.279,"[-0.334, 0.892]",0.613,0.908,0.367,17,0.900,199510403.781,0.131,0.000,0.279,0,0,fp
vot,0.167,,,,,17,0.900,199510403.781,0.131,0.167,0.001,0,0,fn
tt,-1.642,"[-2.986, -0.297]",1.345,-2.437,0.017,17,1.100,150071214.286,0.138,-1.000,-0.642,0,0,fn
c,-8.987,"[-16.258, -1.716]",7.271,-2.467,0.016,17,1.100,150071214.286,0.138,-6.000,-2.987,0,0,fn
s,-4.679,"[-8.105, -1.252]",3.427,-2.725,0.008,17,1.100,150071214.286,0.138,-3.000,-1.679,0,0,fn
k0,0.409,"[-1.391, 2.209]",1.800,0.454,0.651,17,1.100,150071214.286,0.138,0.000,0.409,0,0,fp
k1,-0.449,"[-1.514, 0.617]",1.065,-0.841,0.404,17,1.100,150071214.286,0.138,0.000,-0.449,0,0,fp
k2,0.078,"[-0.925, 1.081]",1.003,0.155,0.878,17,1.100,150071214.286,0.138,0.000,0.078,0,0,fp
k3,-0.426,"[-1.735, 0.883]",1.309,-0.650,0.518,17,1.100,150071214.286,0.138,0.000,-0.426,0,0,fp
k4,0.282,"[-0.816, 1.38]",1.098,0.513,0.610,17,1.100,150071214.286,0.138,0.000,0.282,0,0,fp
k5,-0.161,"[-1.395, 1.072]",1.233,-0.261,0.795,17,1.100,150071214.286,0.138,0.000,-0.161,0,0,fp
vot,0.183,,,,,17,1.100,150071214.286,0.138,0.167,0.016,0,0,fn
tt,-9.847,"[-36.658, 16.965]",26.811,-0.733,0.466,17,1.200,349324435.998,0.229,-1.000,-8.847,1,0,fn
c,-55.374,"[-206.067, 95.319]",150.693,-0.733,0.466,17,1.200,349324435.998,0.229,-6.000,-49.374,1,0,fn
s,-22.745,"[-83.792, 38.301]",61.046,-0.744,0.460,17,1.200,349324435.998,0.229,-3.000,-19.745,1,0,fn
k0,-1.215,"[-6.196, 3.765]",4.980,-0.487,0.628,17,1.200,349324435.998,0.229,0.000,-1.215,0,0,fp
k1,1.510,"[-2.463, 5.483]",3.973,0.759,0.451,17,1.200,349324435.998,0.229,0.000,1.510,0,0,fp
k2,2.477,"[-4.773, 9.727]",7.250,0.682,0.498,17,1.200,349324435.998,0.229,0.000,2.477,0,0,fp
k3,0.868,"[-4.241, 5.977]",5.109,0.339,0.736,17,1.200,349324435.998,0.229,0.000,0.868,0,0,fp
k4,-1.208,"[-5.556, 3.14]",4.348,-0.554,0.581,17,1.200,349324435.998,0.229,0.000,-1.208,0,0,fp
k5,-7.891,"[-33.086, 17.305]",25.196,-0.625,0.534,17,1.200,349324435.998,0.229,0.000,-7.891,0,0,fp
vot,0.178,,,,,17,1.200,349324435.998,0.229,0.167,0.011,0,0,fn
