stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.515,-6.436,-4.322,-0.482,-0.170,-0.736,-1.207,1.158,1.049,1279534373.816,1584,0,0,0.080
norefined,2,-1.010,-6.410,-4.316,-0.479,-0.152,-0.736,-1.169,1.112,1.057,1055768950.927,1584,0,0,0.158
norefined,3,-1.494,-6.378,-4.268,-0.455,-0.127,-0.721,-1.109,1.037,1.013,976693678.285,1584,0,0,0.234
norefined,4,-1.012,-6.427,-4.360,-0.484,-0.131,-0.652,-1.116,1.036,0.984,1048624967.901,1584,0,0,0.157
norefined,5,-1.497,-6.400,-4.298,-0.458,-0.099,-0.643,-1.059,0.976,0.951,965627022.562,1584,0,0,0.234
norefined,6,-1.013,-6.450,-4.384,-0.486,-0.102,-0.578,-1.066,0.979,0.923,1043282461.032,1584,0,0,0.157
norefined,7,-1.499,-6.426,-4.310,-0.459,-0.066,-0.571,-1.012,0.932,0.898,957552385.339,1584,0,0,0.233
norefined,8,-1.014,-6.478,-4.392,-0.484,-0.068,-0.509,-1.019,0.938,0.873,1038861361.226,1584,0,0,0.157
norefined,9,-1.500,-6.455,-4.312,-0.456,-0.027,-0.505,-0.967,0.900,0.853,951003243.849,1584,0,0,0.232
norefined,10,-1.014,-6.506,-4.392,-0.480,-0.029,-0.446,-0.973,0.906,0.830,1034890225.833,1584,0,0,0.156
refined,11,-1.500,-6.455,-4.312,-0.456,-0.027,-0.505,-0.967,0.900,0.853,951003243.849,1584,0,0,0.232
refined,12,0.569,-0.053,0.815,1.885,2.535,-0.010,1.671,-1.821,-0.981,8423641920.962,1584,0,0,-10.788
refined,13,-3.540,-2.320,-6.874,-11.666,-12.459,1.589,-7.846,10.755,5.517,2998211658.635,1584,0,0,1.526
refined,14,6.127,-3.980,12.675,25.589,27.246,-1.755,15.868,-24.591,-13.284,9604796999.421,1584,0,0,-1.539
refined,15,-19.839,8.012,-41.162,-74.239,-95.461,12.583,-44.470,86.627,38.638,4471674750.623,1584,0,0,-2.476
refined,16,4533.236,-3500.789,8301.310,18736.693,23595.512,-3653.450,9799.990,-18689.850,-9085.713,9847470245.135,1584,0,0,-1.295
refined,17,7965.365,-3782.186,8057.461,18392.461,23908.098,-2858.950,9742.162,-18234.755,-8702.514,10031324083.025,1584,0,0,-2.106
refined,18,7965.365,-3782.186,8057.461,18392.461,23908.098,-2858.950,9742.162,-18234.755,-8702.514,10031324083.025,1584,0,0,-2.106
refined,19,7965.365,-3782.186,8057.461,18392.461,23908.098,-2858.950,9742.162,-18234.755,-8702.514,10031324083.025,1584,0,0,-2.106
refined,20,7965.365,-3782.186,8057.461,18392.461,23908.098,-2858.950,9742.162,-18234.755,-8702.514,10031324083.025,1584,0,0,-2.106
