stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.500,"[-3.401, 0.401]",1.901,-1.575,0.120
norefined,c,-6.455,"[-14.362, 1.452]",7.907,-1.629,0.108
norefined,s,-4.312,"[-9.597, 0.972]",5.284,-1.629,0.108
norefined,k0,-0.456,"[-3.109, 2.197]",2.653,-0.343,0.732
norefined,k1,-0.027,"[-3.681, 3.626]",3.654,-0.015,0.988
norefined,k2,-0.505,"[-1.99, 0.98]",1.485,-0.678,0.500
norefined,k3,-0.967,"[-3.432, 1.497]",2.465,-0.783,0.436
norefined,k4,0.900,"[-2.045, 3.844]",2.945,0.610,0.544
norefined,k5,0.853,"[-1.131, 2.838]",1.985,0.858,0.394
refined,tt,-1.500,"[-3.401, 0.401]",1.901,-1.575,0.120
refined,c,-6.455,"[-14.362, 1.452]",7.907,-1.629,0.108
refined,s,-4.312,"[-9.597, 0.972]",5.284,-1.629,0.108
refined,k0,-0.456,"[-3.109, 2.197]",2.653,-0.343,0.732
refined,k1,-0.027,"[-3.681, 3.626]",3.654,-0.015,0.988
refined,k2,-0.505,"[-1.99, 0.98]",1.485,-0.678,0.500
refined,k3,-0.967,"[-3.432, 1.497]",2.465,-0.783,0.436
refined,k4,0.900,"[-2.045, 3.844]",2.945,0.610,0.544
refined,k5,0.853,"[-1.131, 2.838]",1.985,0.858,0.394
