stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,50.955,1.857,0.000,0,9,1723243246.243,102491422.329,38
refined,120.408,1.857,0.000,0,9,1723243246.243,44913410.957,38
