stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,18.772,2.347,0.000,0,9,406172600.795,22698135.570,19
refined,49.613,2.347,0.000,0,9,406172600.795,8897283.479,19
