stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.328,-6.485,-2.014,-0.800,-1.109,-0.341,1.849,-0.689,-1.996,129155414.329,1584,0,0,0.205
norefined,2,-0.873,-6.619,-2.021,-0.734,-1.017,-0.275,1.823,-0.723,-1.917,58013115.851,1584,0,0,0.132
norefined,3,-0.498,-6.781,-2.045,-0.659,-0.840,-0.144,1.722,-0.696,-1.784,45195719.243,1584,0,0,0.073
norefined,4,-0.832,-6.827,-2.190,-0.723,-0.706,-0.029,1.547,-0.561,-1.607,37277996.916,1584,0,0,0.122
norefined,5,-0.540,-6.967,-2.244,-0.628,-0.494,0.127,1.370,-0.511,-1.432,32895043.074,1584,0,0,0.078
norefined,6,-0.994,-6.931,-2.322,-0.724,-0.484,0.149,1.264,-0.429,-1.338,30538946.512,1584,0,0,0.143
norefined,7,-0.570,-7.039,-2.366,-0.612,-0.369,0.247,1.198,-0.447,-1.209,28545611.100,1584,0,0,0.081
norefined,8,-1.035,-6.985,-2.421,-0.715,-0.385,0.241,1.108,-0.387,-1.138,26075601.772,1584,0,0,0.148
norefined,9,-0.602,-7.077,-2.474,-0.598,-0.284,0.331,1.063,-0.412,-1.008,25291975.566,1584,0,0,0.085
norefined,10,-1.070,-7.015,-2.513,-0.706,-0.309,0.309,0.979,-0.364,-0.949,22698135.570,1584,0,0,0.153
refined,11,-1.070,-7.015,-2.513,-0.706,-0.309,0.309,0.979,-0.364,-0.949,22698135.570,1584,0,0,0.153
refined,12,-1.235,-7.958,-3.536,-0.124,0.027,-0.292,0.054,-0.481,-0.249,11065236.899,1584,0,0,0.155
refined,13,-1.710,-10.568,-5.153,-0.156,-0.158,-0.159,-0.091,-0.788,-0.511,9670088.405,1584,0,0,0.162
refined,14,-1.665,-10.850,-5.620,-0.379,-0.528,-0.009,-0.331,-0.830,-0.625,9206170.084,1584,0,0,0.153
refined,15,-2.226,-14.165,-7.672,-0.530,-0.914,0.028,-0.684,-1.033,-0.798,8897283.479,1584,0,0,0.157
refined,16,-1.435,-10.118,-5.755,-0.253,-1.095,-0.305,-1.058,-0.866,-0.554,9895865.646,1584,0,0,0.142
refined,17,-2.997,-18.474,-10.669,-0.418,-1.790,-0.277,-1.321,-1.139,-0.689,9704211.879,1584,0,0,0.162
refined,18,0.369,0.766,0.192,0.695,-0.171,-1.407,-1.185,-1.282,0.102,465442286.653,1584,0,0,0.482
refined,19,-0.429,-2.837,-1.064,0.291,0.797,-1.027,-0.248,0.083,0.212,66930679.633,1584,0,0,0.151
refined,20,-0.605,-4.424,-1.711,0.054,0.403,-0.513,0.223,-0.280,0.083,18058159.296,1584,0,0,0.137
