attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.714,"[-0.923, -0.506]",0.208,-5.708,0.000,5.578,ngd,40,251185260.419,0.159,-1.000,0.286,0,0,fn
c,-5.531,"[-6.932, -4.13]",1.401,-6.578,0.000,5.578,ngd,40,251185260.419,0.159,-6.000,0.469,0,0,fn
s,-2.168,"[-2.869, -1.466]",0.702,-5.146,0.000,5.578,ngd,40,251185260.419,0.159,-3.000,0.832,0,0,fn
vot,0.129,,,,,5.578,ngd,40,251185260.419,0.159,0.167,-0.038,0,0,fn
tt,-0.794,"[-1.517, -0.07]",0.724,-1.827,0.072,6.070,lm,40,1001091485.513,0.317,-1.000,0.206,0,0,fn
c,-21.542,"[-48.133, 5.049]",26.591,-1.350,0.181,6.070,lm,40,1001091485.513,0.317,-6.000,-15.542,1,0,fn
s,-6.175,"[-14.163, 1.812]",7.988,-1.288,0.202,6.070,lm,40,1001091485.513,0.317,-3.000,-3.175,1,0,fn
vot,0.037,,,,,6.070,lm,40,1001091485.513,0.317,0.167,-0.130,0,0,fn
tt,-0.934,"[-1.142, -0.727]",0.208,-7.490,0.000,11.790,ngd+lm,40,171634409.825,0.131,-1.000,0.066,0,0,fn
c,-5.519,"[-6.701, -4.337]",1.182,-7.779,0.000,11.790,ngd+lm,40,171634409.825,0.131,-6.000,0.481,0,0,fn
s,-2.301,"[-2.863, -1.74]",0.561,-6.830,0.000,11.790,ngd+lm,40,171634409.825,0.131,-3.000,0.699,0,0,fn
vot,0.169,,,,,11.790,ngd+lm,40,171634409.825,0.131,0.167,0.003,0,0,fn
