attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.095,"[-1.724, -0.467]",0.628,-3.160,0.010,83,0.250,19286190.695,0.088,-1.000,-0.095,0,0,fn
c,-7.082,"[-11.713, -2.451]",4.631,-2.772,0.020,83,0.250,19286190.695,0.088,-6.000,-1.082,0,0,fn
s,-3.586,"[-5.683, -1.489]",2.097,-3.099,0.011,83,0.250,19286190.695,0.088,-3.000,-0.586,0,0,fn
k0,-0.358,"[-1.982, 1.267]",1.624,-0.399,0.698,83,0.250,19286190.695,0.088,0.000,-0.358,0,0,fp
k1,0.277,"[-1.617, 2.17]",1.894,0.265,0.797,83,0.250,19286190.695,0.088,0.000,0.277,0,0,fp
k2,-0.789,"[-2.853, 1.275]",2.064,-0.693,0.504,83,0.250,19286190.695,0.088,0.000,-0.789,0,0,fp
k3,1.384,"[-0.872, 3.639]",2.256,1.112,0.292,83,0.250,19286190.695,0.088,0.000,1.384,0,0,fp
k4,-0.702,"[-1.944, 0.54]",1.242,-1.025,0.330,83,0.250,19286190.695,0.088,0.000,-0.702,0,0,fp
k5,-0.642,"[-2.634, 1.35]",1.992,-0.584,0.572,83,0.250,19286190.695,0.088,0.000,-0.642,0,0,fp
vot,0.155,,,,,83,0.250,19286190.695,0.088,0.167,-0.012,0,0,fn
tt,-22.426,"[-64.215, 19.363]",41.789,-0.912,0.369,83,0.500,31268620.576,0.081,-1.000,-21.426,1,0,fn
c,-152.855,"[-438.721, 133.012]",285.867,-0.909,0.371,83,0.500,31268620.576,0.081,-6.000,-146.855,1,0,fn
s,-70.294,"[-202.487, 61.899]",132.193,-0.904,0.374,83,0.500,31268620.576,0.081,-3.000,-67.294,1,0,fn
k0,-0.495,"[-2.84, 1.85]",2.345,-0.359,0.723,83,0.500,31268620.576,0.081,0.000,-0.495,0,0,fp
k1,-10.161,"[-30.341, 10.02]",20.180,-0.856,0.399,83,0.500,31268620.576,0.081,0.000,-10.161,0,0,fp
k2,6.408,"[-5.503, 18.319]",11.911,0.914,0.368,83,0.500,31268620.576,0.081,0.000,6.408,0,0,fp
k3,-0.009,"[-3.625, 3.607]",3.616,-0.004,0.997,83,0.500,31268620.576,0.081,0.000,-0.009,0,0,fp
k4,4.155,"[-3.283, 11.594]",7.439,0.949,0.350,83,0.500,31268620.576,0.081,0.000,4.155,0,0,fp
k5,3.247,"[-4.304, 10.798]",7.551,0.731,0.471,83,0.500,31268620.576,0.081,0.000,3.247,0,0,fp
vot,0.147,,,,,83,0.500,31268620.576,0.081,0.167,-0.020,0,0,fn
tt,-1.237,"[-1.604, -0.871]",0.367,-5.658,0.000,83,0.750,55093252.559,0.088,-1.000,-0.237,0,0,fn
c,-7.670,"[-10.137, -5.203]",2.467,-5.215,0.000,83,0.750,55093252.559,0.088,-6.000,-1.670,0,0,fn
s,-4.116,"[-5.481, -2.751]",1.365,-5.057,0.000,83,0.750,55093252.559,0.088,-3.000,-1.116,0,0,fn
k0,0.134,"[-0.39, 0.658]",0.524,0.429,0.670,83,0.750,55093252.559,0.088,0.000,0.134,0,0,fp
k1,0.436,"[-0.344, 1.216]",0.780,0.938,0.353,83,0.750,55093252.559,0.088,0.000,0.436,0,0,fp
k2,0.171,"[-0.266, 0.607]",0.436,0.656,0.515,83,0.750,55093252.559,0.088,0.000,0.171,0,0,fp
k3,0.043,"[-0.439, 0.525]",0.482,0.149,0.882,83,0.750,55093252.559,0.088,0.000,0.043,0,0,fp
k4,-0.877,"[-1.419, -0.334]",0.543,-2.708,0.009,83,0.750,55093252.559,0.088,0.000,-0.877,0,1,fp
k5,-0.103,"[-0.716, 0.511]",0.613,-0.281,0.780,83,0.750,55093252.559,0.088,0.000,-0.103,0,0,fp
vot,0.161,,,,,83,0.750,55093252.559,0.088,0.167,-0.005,0,0,fn
