stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.007,-5.447,-2.538,0.837,1.495,1.761,-0.708,0.567,-0.605,765730073.601,1584,0,0,-0.001
norefined,2,-0.463,-5.468,-2.573,0.782,1.450,1.654,-0.775,0.497,-0.642,283098994.569,1584,0,0,0.085
norefined,3,-0.925,-5.481,-2.584,0.740,1.399,1.501,-0.817,0.417,-0.655,175029200.861,1584,0,0,0.169
norefined,4,-0.768,-5.580,-2.733,0.635,1.187,1.174,-0.851,0.253,-0.707,129466453.644,1584,0,0,0.138
norefined,5,-1.146,-5.656,-2.634,0.590,1.080,0.935,-0.768,0.137,-0.693,122725610.380,1584,0,0,0.203
norefined,6,-0.702,-5.725,-2.750,0.543,0.962,0.824,-0.750,0.076,-0.737,106105506.237,1584,0,0,0.123
norefined,7,-1.161,-5.758,-2.624,0.528,0.933,0.727,-0.659,0.019,-0.711,106617887.103,1584,0,0,0.202
norefined,8,-0.697,-5.819,-2.734,0.486,0.836,0.657,-0.647,-0.020,-0.742,92413987.795,1584,0,0,0.120
norefined,9,-1.167,-5.837,-2.620,0.477,0.817,0.588,-0.560,-0.061,-0.716,97134170.366,1584,0,0,0.200
norefined,10,-0.696,-5.893,-2.731,0.437,0.731,0.538,-0.557,-0.086,-0.739,83821109.621,1584,0,0,0.118
refined,11,-0.696,-5.893,-2.731,0.437,0.731,0.538,-0.557,-0.086,-0.739,83821109.621,1584,0,0,0.118
refined,12,-0.864,-5.950,-2.663,0.036,-0.207,0.054,0.094,-0.206,-0.331,42498097.365,1584,0,0,0.145
refined,13,-1.149,-7.566,-3.453,-0.112,-0.285,-0.115,0.016,-0.280,-0.236,39980291.055,1584,0,0,0.152
refined,14,-1.491,-9.602,-4.526,-0.257,-0.178,-0.211,-0.034,-0.365,-0.150,38547292.989,1584,0,0,0.155
refined,15,-1.920,-12.327,-5.866,-0.417,-0.145,-0.253,-0.098,-0.377,-0.019,37571246.988,1584,0,0,0.156
refined,16,-2.521,-16.427,-7.768,-0.505,-0.307,-0.142,-0.134,-0.227,0.188,36595995.630,1584,0,0,0.153
refined,17,-3.980,-26.323,-12.402,-0.566,-0.933,0.216,-0.178,0.145,0.622,35117885.849,1584,0,0,0.151
refined,18,-7.216,-48.271,-22.537,-0.457,-2.843,1.326,0.038,1.304,1.393,33061669.813,1584,0,0,0.149
refined,19,-15.248,-103.708,-47.916,-0.353,-6.635,4.184,0.131,3.108,2.466,31876805.622,1584,0,0,0.147
refined,20,-22.426,-152.855,-70.294,-0.495,-10.161,6.408,-0.009,4.155,3.247,31268620.576,1584,0,0,0.147
