stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.696,"[-1.184, -0.208]",0.488,-2.421,0.022
norefined,c,-5.893,"[-10.197, -1.589]",4.304,-2.326,0.027
norefined,s,-2.731,"[-4.862, -0.6]",2.131,-2.178,0.038
norefined,k0,0.437,"[-0.483, 1.356]",0.919,0.807,0.426
norefined,k1,0.731,"[-0.493, 1.956]",1.224,1.015,0.318
norefined,k2,0.538,"[-0.219, 1.296]",0.758,1.207,0.237
norefined,k3,-0.557,"[-1.507, 0.393]",0.950,-0.996,0.327
norefined,k4,-0.086,"[-0.92, 0.747]",0.833,-0.176,0.862
norefined,k5,-0.739,"[-1.623, 0.144]",0.884,-1.421,0.166
refined,tt,-22.426,"[-64.215, 19.363]",41.789,-0.912,0.369
refined,c,-152.855,"[-438.721, 133.012]",285.867,-0.909,0.371
refined,s,-70.294,"[-202.487, 61.899]",132.193,-0.904,0.374
refined,k0,-0.495,"[-2.84, 1.85]",2.345,-0.359,0.723
refined,k1,-10.161,"[-30.341, 10.02]",20.180,-0.856,0.399
refined,k2,6.408,"[-5.503, 18.319]",11.911,0.914,0.368
refined,k3,-0.009,"[-3.625, 3.607]",3.616,-0.004,0.997
refined,k4,4.155,"[-3.283, 11.594]",7.439,0.949,0.350
refined,k5,3.247,"[-4.304, 10.798]",7.551,0.731,0.471
